player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
428,Marcus Rashford,eng ENG,FW,Aston Villa,26,1997,4.9,Matches,0,0,0,1,3,1,28,1,7,0,0,0,14,1,8,11.1,2,18,5,27.8,3.65,1.01,0.06,0.2,19.4,2,1,1,3.1,2.3,0.13,-1.1,-1.3,117,164,71.3,1772,447,67,77,87,36,47,76.6,9,25,36,2,2.3,2.1,-0.3,13,2,9,2,13,134,29,5,3,1,1,21,15,0,0,1,9,27,5.49,14,5,3,0,3,0,3,0.61,2,0,0,1,0,0,10,2,3,5,4,22,66.7,2,2,2,11,3,0,227,2,14,58,159,30,226,9,40.9,13,59.1,127,892,471,22,10,15,8,1,149,42
429,David Raya,es ESP,GK,Arsenal,28,1995,38,Matches,3,0,0,1,10,0,0,2,0,0,1,0,41,13,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1040,1413,73.6,24784,17222,285,288,99,537,548,98,215,570,37.7,0,0,0.1,0,1,45,3,0,14,1172,238,91,0,3,0,0,0,0,0,3,0,5,0.13,4,1,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,2,21,9,1480,880,1388,92,0,0,1480,1,100,0,0,921,4542,2729,0,0,0,1,0,841,0
430,Harrison Reed,eng ENG,MF,Fulham,29,1995,1.2,Matches,2,0,0,6,2,0,6,1,3,0,1,0,10,1,2,33.3,0,3,2,66.7,2.5,1.67,0,0,21.7,0,0,0,0.2,0.2,0.08,-0.2,-0.2,39,55,70.9,550,138,21,24,87.5,13,17,76.5,2,5,40,0,0.1,0.1,-0.1,1,1,1,0,4,46,8,5,0,0,0,1,0,1,0,1,3,1,0.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,1,1,2,33.3,2,1,1,7,3,0,78,2,11,28,40,5,78,0,0,1,50,31,95,27,1,1,0,2,2,38,7
431,Remy Rees-Dottin,eng ENG,FW,Bournemouth,18,2006,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,0,0,0,0,0,0,0,0,0
432,Sergio Reguilón,es ESP,DF,Tottenham,27,1996,2.2,Matches,2,0,0,2,6,0,12,4,3,0,0,0,14,5,2,71.4,0,2,0,0,0.92,0,0,,13.3,1,0,0,0.1,0.1,0.06,-0.1,-0.1,93,136,68.4,1503,540,42,54,77.8,46,60,76.7,4,17,23.5,0,0,0.3,0,1,13,2,1,13,116,19,1,0,0,16,2,1,1,0,1,4,1,0.46,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,3,0,2,6,40,3,7,7,8,8,0,167,9,57,73,38,3,167,2,33.3,1,16.7,88,383,233,5,2,1,2,1,97,12
433,Vitor Reis,br BRA,DF,Manchester City,18,2006,0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,2,2,100,50,10,0,0,,2,2,100,0,0,,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,1,0,3,1,2,1,0,0,3,1,100,0,0,2,3,0,0,0,0,0,0,2,0
434,Chadi Riad,ma MAR,DF,Crystal Palace,21,2003,1,Matches,0,0,0,1,0,0,0,2,2,0,0,0,4,2,4,33.3,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,70,82,85.4,1411,568,24,28,85.7,38,41,92.7,8,13,61.5,0,0,0,0,0,8,1,0,7,82,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,2,1,2,0,66.7,1,0,0,7,0,0,90,5,41,49,1,0,90,0,,0,,58,318,232,2,0,0,1,0,69,0
435,Declan Rice,eng ENG,MF,Arsenal,25,1999,31.4,Matches,7,1,1,21,16,2,164,25,25,0,0,0,156,37,25,59.7,4,48,14,29.2,1.53,0.45,0.08,0.29,19.6,2,0,0,3.5,3.5,0.07,0.5,0.5,1376,1650,83.4,23402,6234,678,737,92,553,611,90.5,117,240,48.8,7,6.6,5.6,0.4,59,137,35,5,192,1436,208,71,5,17,4,108,94,3,0,6,15,111,3.54,62,33,4,13,5,2,10,0.32,6,2,1,1,0,0,53,22,25,6,17,29,41.5,24,27,14,78,51,0,1948,82,325,909,733,81,1948,14,48.3,14,48.3,1031,6464,3394,90,58,16,36,32,1266,94
436,Chris Richards,us USA,DF,Crystal Palace,24,2000,21.4,Matches,4,1,1,11,5,1,5,19,30,1,0,0,51,48,41,53.9,1,12,6,50,0.56,0.28,0.08,0.17,10.8,0,0,0,1.4,1.4,0.12,-0.4,-0.4,684,857,79.8,12185,4230,276,312,88.5,340,384,88.5,56,123,45.5,0,0.1,0.6,-0.1,2,23,1,1,39,818,37,18,2,5,17,0,0,0,0,2,13,9,0.42,5,0,0,14,1,1,2,0.09,0,0,0,2,0,0,47,24,18,5,24,6,58.5,17,40,26,66,121,0,1118,134,611,440,73,18,1118,1,16.7,5,83.3,517,2316,964,6,5,0,5,5,614,2
437,Richarlison,br BRA,FW,Tottenham,27,1997,5.6,Matches,2,0,0,7,13,3,7,0,3,0,0,0,11,10,23,30.3,4,17,7,41.2,3.04,1.25,0.24,0.57,9.1,0,0,0,3.7,3.7,0.22,0.3,0.3,62,103,60.2,937,280,31,45,68.9,19,32,59.4,6,9,66.7,1,0.9,0.6,0.1,4,8,4,2,11,97,6,1,0,3,0,0,0,0,0,0,6,8,1.43,5,0,0,1,1,0,1,0.18,1,0,0,0,0,0,5,0,4,1,0,16,0,3,1,0,5,8,0,173,8,21,89,64,29,173,1,6.3,14,87.5,89,424,168,8,8,3,9,8,120,22
438,Andrew Robertson,sct SCO,DF,Liverpool,30,1994,27.6,Matches,3,1,0,11,8,3,147,21,22,0,1,1,105,7,14,33.3,0,15,2,13.3,0.54,0.07,0,0,14.9,0,0,0,1.2,1.2,0.08,-1.2,-1.2,1559,1885,82.7,26310,8406,760,806,94.3,672,779,86.3,110,237,46.4,1,4.6,4.3,-3.6,40,150,31,17,176,1579,300,50,4,6,191,59,41,11,0,6,35,80,2.9,68,9,1,4,0,1,4,0.14,4,0,0,0,0,0,39,25,10,4,31,18,60.8,20,10,6,60,54,2,2083,92,538,940,620,53,2083,7,38.9,10,55.6,1107,4939,2849,64,52,6,25,13,1398,108
439,Antonee Robinson,us USA,DF,Fulham,26,1997,35.2,Matches,8,0,0,31,20,7,170,62,61,0,0,0,157,50,26,65.8,0,16,2,12.5,0.45,0.06,0,0,22.1,0,0,0,0.7,0.7,0.04,-0.7,-0.7,1595,2076,76.8,27385,10017,763,881,86.6,678,853,79.5,134,239,56.1,10,4.2,4.1,5.8,43,115,56,29,131,1781,289,17,1,5,272,0,0,0,0,6,47,80,2.27,74,1,2,9,0,1,11,0.31,11,0,0,0,0,0,95,57,31,7,45,83,47.4,50,43,34,157,133,2,2523,139,828,942,788,70,2523,38,45.8,34,41,1343,7361,4230,118,61,30,44,20,1509,274
440,Jay Robinson,eng ENG,"MF,FW",Southampton,17,2007,1.5,Matches,0,0,0,3,1,0,1,0,1,0,0,0,12,0,1,0,0,1,1,100,0.66,0.66,0,0,13.2,0,0,0,0,0,0.05,0,0,23,34,67.6,264,100,14,17,82.4,6,8,75,1,4,25,0,0.7,0.5,-0.7,3,1,1,0,1,34,0,0,0,0,0,0,0,0,0,0,2,8,5.26,4,0,3,0,0,0,1,0.66,0,0,0,1,0,0,4,3,0,1,1,11,100,0,0,0,4,1,0,54,4,15,18,22,5,54,6,54.5,5,45.5,33,188,92,3,2,1,1,6,29,10
441,Rodri,es ESP,MF,Manchester City,28,1996,0.8,Matches,0,0,0,1,2,0,0,1,1,0,0,0,7,1,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,64,68,94.1,1142,277,31,32,96.9,25,28,89.3,7,7,100,0,0,0.1,0,1,3,1,0,4,67,1,1,0,0,0,0,0,0,0,0,0,2,2.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,1,,0,1,1,3,1,0,74,1,14,37,24,0,74,0,0,0,0,39,172,82,1,2,0,0,0,56,1
442,Guido Rodríguez,ar ARG,MF,West Ham,30,1994,12.8,Matches,6,0,0,18,12,2,5,13,19,0,0,0,53,11,7,61.1,0,8,1,12.5,0.63,0.08,0,0,27.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,480,569,84.4,8091,2164,239,272,87.9,195,215,90.7,38,59,64.4,1,0.2,0.2,0.8,4,37,1,0,33,554,15,14,1,5,1,0,0,0,0,0,13,12,0.94,10,0,0,9,0,0,1,0.08,1,0,0,0,0,0,36,21,15,0,17,6,51.5,16,23,14,49,35,1,709,54,223,423,64,5,709,3,50,1,16.7,327,1167,481,4,5,2,4,7,408,7
443,Mads Roerslev,dk DEN,DF,Brentford,25,1999,12.2,Matches,2,0,0,6,10,0,31,4,8,0,0,0,39,10,14,41.7,0,5,2,40,0.41,0.16,0,0,20.8,0,0,0,0.2,0.2,0.04,-0.2,-0.2,422,536,78.7,6925,2249,205,233,88,179,224,79.9,27,49,55.1,2,3,2.1,-1,14,37,11,4,51,471,63,2,0,1,61,0,0,0,0,2,11,21,1.72,18,0,1,5,1,0,2,0.16,2,0,0,0,0,0,18,14,3,1,11,19,39.3,17,12,7,22,35,0,645,49,234,268,146,20,645,7,36.8,8,42.1,352,1630,858,17,13,0,9,6,406,54
444,Morgan Rogers,eng ENG,"FW,MF",Aston Villa,22,2002,34.6,Matches,10,0,0,50,51,2,27,6,22,1,0,0,119,13,52,20,8,55,20,36.4,1.59,0.58,0.15,0.4,15.9,0,0,0,6.6,6.6,0.12,1.4,1.4,664,907,73.2,9771,3327,374,460,81.3,203,267,76,49,65,75.4,10,7.8,5.2,2.2,51,73,56,3,123,853,47,2,22,6,9,0,0,0,0,7,45,105,3.04,80,0,13,7,5,0,16,0.46,14,0,1,0,1,0,43,15,15,13,24,160,51.1,23,26,19,49,20,2,1362,43,200,592,597,142,1362,66,41.3,74,46.3,794,5594,3232,114,68,33,114,74,956,188
445,Cristian Romero,ar ARG,DF,Tottenham,26,1998,15.7,Matches,3,0,0,14,12,2,3,21,29,0,0,0,90,41,27,60.3,1,16,8,50,1.02,0.51,0.06,0.13,9.1,0,0,0,1.6,1.6,0.1,-0.6,-0.6,1094,1223,89.5,20402,8197,370,405,91.4,630,665,94.7,80,126,63.5,0,0.6,0.8,-0.6,7,109,8,1,71,1120,101,80,4,2,7,0,0,0,0,2,7,20,1.27,16,0,0,3,0,0,4,0.25,3,0,0,1,0,0,35,26,8,1,21,4,70,9,18,15,56,57,2,1377,157,594,720,74,23,1377,1,25,2,50,896,4702,2893,12,18,0,10,5,936,3
446,Georginio Rutter,fr FRA,"MF,FW",Brighton,22,2002,18.4,Matches,2,0,0,34,45,7,9,10,15,0,1,0,66,25,46,35.2,5,50,12,24,2.72,0.65,0.1,0.42,15.5,0,0,0,4.6,4.6,0.09,0.4,0.4,237,355,66.8,3344,1174,144,187,77,74,111,66.7,10,16,62.5,3,2.5,1.7,0.5,19,30,16,1,67,344,9,0,12,0,0,0,0,0,0,2,14,64,3.47,37,0,9,3,9,2,8,0.43,3,0,3,1,1,0,39,13,18,8,14,71,38.9,22,20,17,49,13,2,641,20,83,246,326,79,641,27,38,34,47.9,361,2467,1405,42,36,16,45,37,411,79
447,José Sá,pt POR,GK,Wolves,31,1993,29,Matches,2,0,0,4,9,0,0,0,2,0,4,0,37,11,1,91.7,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,592,924,64.1,15334,10381,120,121,99.2,325,335,97,143,460,31.1,0,0.2,0,-0.2,3,22,1,0,2,706,215,65,1,0,0,0,0,0,0,3,1,5,0.17,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,8,100,0,0,0,2,15,1,985,785,976,10,0,0,985,8,100,0,0,630,3790,2483,0,0,0,1,0,485,0
448,Bukayo Saka,eng ENG,"FW,MF",Arsenal,22,2001,19.2,Matches,3,0,0,15,39,7,117,3,15,1,0,0,70,10,20,33.3,6,66,22,33.3,3.44,1.15,0.08,0.23,15.6,1,1,1,6.8,6,0.09,-0.8,-1,552,731,75.5,8408,2487,334,371,90,154,214,72,45,92,48.9,10,7.6,7.8,2.4,58,15,38,12,70,644,83,7,4,2,12,64,56,0,2,4,21,117,6.09,71,20,12,0,4,0,23,1.2,14,5,2,1,1,0,29,9,11,9,13,90,54.2,11,22,22,32,8,0,979,6,57,216,715,162,978,41,45.6,37,41.1,628,4253,2460,96,32,51,34,40,711,255
449,Mohamed Salah,eg EGY,FW,Liverpool,32,1992,37.5,Matches,1,0,0,25,39,18,79,9,11,0,0,0,101,9,14,39.1,29,121,50,41.3,3.23,1.33,0.17,0.4,14.5,1,9,9,25.2,18.2,0.15,3.8,1.8,892,1263,70.6,13343,3919,501,601,83.4,302,433,69.7,59,100,59,18,14.2,9.1,3.8,88,53,93,15,144,1227,30,7,19,3,23,0,0,0,0,6,62,169,4.51,123,2,22,0,5,3,27,0.72,20,0,5,2,0,0,21,7,5,9,8,137,47.1,9,12,12,30,5,0,1695,11,97,500,1119,356,1686,58,42.3,72,52.6,1150,6909,3700,155,59,127,116,67,1407,488
450,William Saliba,fr FRA,DF,Arsenal,23,2001,33.8,Matches,2,1,0,28,17,1,3,21,37,0,1,0,154,61,36,62.9,2,6,2,33.3,0.18,0.06,0.33,1,5.4,0,0,0,2.3,2.3,0.38,-0.3,-0.3,2413,2559,94.3,41458,12540,1026,1071,95.8,1255,1306,96.1,123,154,79.9,0,0.9,1.3,-0.9,7,180,6,0,138,2508,46,36,1,10,4,0,0,0,0,5,4,27,0.8,25,0,0,15,0,1,1,0.03,1,0,0,0,0,0,62,37,23,2,21,19,75,7,25,10,83,119,7,2824,190,1127,1571,142,18,2824,12,63.2,6,31.6,1756,7626,4154,16,17,1,19,8,2137,6
451,Robert Sánchez,es ESP,GK,Chelsea,26,1997,32,Matches,5,0,0,2,4,0,0,2,0,0,2,0,43,12,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,871,1249,69.7,21022,13967,208,209,99.5,458,474,96.6,201,553,36.3,0,0.1,0,-0.1,2,26,1,0,1,1086,156,74,0,6,0,0,0,0,0,7,1,7,0.22,6,1,0,0,0,0,2,0.06,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,24,10,1323,980,1311,12,0,0,1323,0,,0,,881,4456,2852,0,0,0,0,0,822,0
452,Jadon Sancho,eng ENG,FW,Chelsea,24,2000,19.6,Matches,2,0,0,6,11,6,25,2,7,2,0,0,99,6,11,35.3,3,24,8,33.3,1.22,0.41,0.13,0.38,15.1,0,0,0,2.2,2.2,0.09,0.8,0.8,663,803,82.6,8932,2093,416,465,89.5,208,250,83.2,14,27,51.9,4,3.7,3.1,0.3,38,28,48,0,90,791,11,1,7,1,9,1,1,0,0,1,24,70,3.57,63,0,3,0,3,0,10,0.51,9,0,0,0,1,0,13,3,3,7,5,97,41.7,7,11,11,15,8,2,975,13,117,283,585,121,975,45,46.4,40,41.2,653,4450,2435,102,35,57,30,21,760,225
453,Ibrahim Sangaré,ci CIV,MF,Nott'ham Forest,26,1997,6.6,Matches,3,0,0,15,8,0,2,6,14,0,0,0,42,10,10,50,0,1,1,100,0.15,0.15,0,0,32,0,0,0,0,0,0.02,0,0,276,323,85.4,4521,1475,129,144,89.6,117,127,92.1,20,31,64.5,1,0.4,0.2,0.6,4,28,4,1,27,312,11,10,1,2,1,0,0,0,0,0,9,8,1.22,7,0,0,4,0,0,0,0,0,0,0,0,0,0,28,8,17,3,8,1,47.1,9,10,6,34,13,1,407,26,110,247,52,7,407,0,0,1,100,171,759,283,1,2,0,5,4,236,4
454,Pablo Sarabia,es ESP,"MF,FW",Wolves,32,1992,9,Matches,3,0,0,16,15,5,47,4,8,0,0,0,34,5,14,26.3,3,17,8,47.1,1.88,0.88,0.18,0.38,18.9,2,0,0,2.9,2.9,0.17,0.1,0.1,308,445,69.2,5160,1909,144,165,87.3,110,147,74.8,36,80,45,2,1.8,1.9,0.2,15,39,20,3,60,372,65,22,5,2,10,24,22,2,0,8,19,28,3.1,20,6,2,0,0,0,5,0.55,4,0,1,0,0,0,16,4,8,4,10,15,62.5,6,10,10,20,7,1,552,4,58,271,226,24,552,6,40,7,46.7,325,1497,731,15,15,0,22,14,387,62
455,Jeremy Sarmiento,ec ECU,MF,Brighton,22,2002,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,6,6,100,74,1,4,4,100,2,2,100,0,0,,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,8,0,0,6,2,0,8,0,,0,,6,61,10,0,0,0,1,0,7,2
456,Ismaila Sarr,sn SEN,MF,Crystal Palace,26,1998,30.1,Matches,4,0,0,14,56,11,55,9,10,1,0,0,113,37,52,41.6,8,59,29,49.2,1.96,0.96,0.14,0.28,13.2,0,0,0,10.7,10.7,0.19,-2.7,-2.7,490,742,66,7257,2202,265,359,73.8,183,257,71.2,22,50,44,6,8.5,6.7,-2.5,44,28,42,9,85,735,2,0,13,1,2,0,0,0,0,5,26,110,3.65,81,0,6,8,14,0,12,0.4,9,0,1,0,2,0,22,10,9,3,8,61,32,17,27,19,31,40,0,1091,48,180,411,511,135,1091,17,27.9,35,57.4,607,3721,2108,75,47,28,70,43,739,183
457,Sávio,br BRA,"FW,MF",Manchester City,20,2004,19.6,Matches,3,0,0,17,28,3,84,6,17,2,0,0,79,1,2,33.3,1,55,21,38.2,2.8,1.07,0.02,0.05,17.6,1,0,0,5,5,0.09,-4,-4,692,856,80.8,10296,1727,423,470,90,227,283,80.2,31,56,55.4,8,6.9,6.1,1.1,46,19,47,8,67,824,32,4,5,7,9,18,10,2,0,0,33,111,5.66,80,2,15,2,7,3,15,0.76,10,0,2,1,1,1,23,5,10,8,10,113,52.6,9,14,12,29,9,1,1095,14,55,286,774,154,1095,52,46,40,35.4,783,6489,3559,137,45,75,42,38,852,246
458,Oliver Scarles,eng ENG,"DF,FW",West Ham,18,2005,7.4,Matches,1,0,0,5,3,1,15,11,11,0,0,0,34,6,6,50,0,3,0,0,0.41,0,0,,20.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,293,372,78.8,4388,1151,174,196,88.8,106,126,84.1,11,37,29.7,0,0.1,0.1,-0.1,2,10,5,1,22,333,36,4,1,1,32,0,0,0,0,3,5,6,0.81,6,0,0,2,0,0,0,0,0,0,0,0,0,0,21,17,3,1,14,7,63.6,8,14,12,32,26,0,466,32,159,179,133,9,466,2,28.6,5,71.4,219,871,483,12,9,2,12,3,272,44
459,Dane Scarlett,eng ENG,"FW,MF",Tottenham,20,2004,0.4,Matches,0,0,0,0,1,1,0,0,0,0,0,0,3,1,0,100,0,1,1,100,2.65,2.65,0,0,13.9,0,0,0,0,0,0.04,0,0,3,5,60,37,20,2,2,100,1,1,100,0,1,0,1,0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,1,1,2.65,1,0,0,0,0,0,1,2.65,1,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,1,1,0,9,1,3,5,1,1,9,0,,0,,5,66,33,1,0,0,0,1,4,1
460,Kevin Schade,de GER,FW,Brentford,22,2001,25.5,Matches,3,0,0,21,38,13,38,5,25,1,0,0,83,90,80,52.9,11,55,27,49.1,2.16,1.06,0.2,0.41,11.5,0,0,0,8.2,8.2,0.15,2.8,2.8,323,541,59.7,4930,1389,185,265,69.8,111,180,61.7,18,43,41.9,2,3.7,1.8,-1.7,23,32,11,3,38,483,57,0,1,4,54,0,0,0,0,1,20,57,2.24,35,6,6,4,5,1,9,0.35,5,0,1,3,0,0,39,17,10,12,13,89,56.5,10,19,15,44,34,0,883,43,154,238,507,146,883,30,33.7,52,58.4,434,3086,1357,61,28,38,60,36,543,165
461,Fabian Schär,ch SUI,DF,Newcastle Utd,32,1991,32.6,Matches,9,1,0,35,15,4,13,45,21,0,0,0,134,56,71,44.1,4,40,11,27.5,1.23,0.34,0.1,0.36,19.8,5,0,0,3.7,3.7,0.09,0.3,0.3,1654,1977,83.7,33173,12752,577,625,92.3,877,944,92.9,191,373,51.2,0,0.4,1,-0.4,5,161,13,0,118,1890,79,65,4,31,14,0,0,0,0,8,8,37,1.13,26,1,1,25,2,4,4,0.12,2,0,0,2,0,0,36,16,18,2,14,13,40,21,38,13,81,138,3,2319,266,1178,991,162,42,2319,8,61.5,3,23.1,1438,6526,3744,18,27,2,12,6,1609,22
462,Jeffrey Schlupp,gh GHA,"MF,DF",Crystal Palace,31,1992,1.1,Matches,0,0,0,1,0,0,4,0,0,0,0,0,6,3,4,42.9,0,4,2,50,3.5,1.75,0,0,17.7,0,0,0,0.2,0.2,0.04,-0.2,-0.2,39,50,78,591,144,16,19,84.2,18,23,78.3,2,4,50,0,0.2,0.1,-0.2,3,4,2,0,5,47,3,0,0,0,3,0,0,0,0,0,0,7,6.06,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,1,0,3,6,6,2,2,0,79,2,9,31,41,6,79,1,100,0,0,30,150,67,4,1,1,7,0,41,9
463,Alex Scott,eng ENG,MF,Bournemouth,20,2003,8.4,Matches,3,0,0,17,26,0,7,10,14,0,0,0,52,7,7,50,0,15,6,40,1.79,0.72,0,0,21.1,1,0,0,0.7,0.7,0.05,-0.7,-0.7,286,342,83.6,4583,1359,142,159,89.3,112,121,92.6,20,35,57.1,0,0.9,1,-0.9,12,41,5,1,52,317,23,10,2,4,1,5,3,0,0,2,6,29,3.45,19,2,0,4,3,3,2,0.24,2,0,0,0,0,0,27,11,8,8,19,26,45.2,23,17,13,37,15,0,485,24,90,257,144,18,485,6,23.1,13,50,247,1401,663,15,10,3,23,8,294,33
464,Matz Sels,be BEL,GK,Nott'ham Forest,32,1992,38,Matches,4,0,0,1,10,0,0,0,1,0,1,0,17,15,2,88.2,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,519,998,52,19289,16407,79,79,100,168,171,98.2,271,734,36.9,0,0.4,0.3,-0.4,2,45,4,0,2,610,375,105,0,0,0,0,0,0,0,13,0,6,0.16,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,100,0,0,0,1,26,1,1102,833,1082,20,0,0,1102,0,,0,,528,3230,1697,1,1,1,0,0,426,0
465,Nélson Semedo,pt POR,DF,Wolves,30,1993,32.1,Matches,8,0,0,48,30,4,63,23,36,0,1,0,139,28,42,40,0,18,7,38.9,0.56,0.22,0,0,23.9,0,0,0,0.9,0.9,0.05,-0.9,-0.9,1096,1357,80.8,16627,5130,598,653,91.6,409,490,83.5,59,128,46.1,4,2.8,1.7,1.2,25,70,28,13,80,1142,210,12,1,5,198,0,0,0,0,5,36,60,1.87,44,1,8,10,3,3,6,0.19,6,0,0,0,0,0,62,32,21,9,34,71,59.6,23,32,22,85,104,3,1717,123,483,788,467,27,1717,32,45.1,31,43.7,901,5223,2688,67,41,10,42,21,995,119
466,Antoine Semenyo,gh GHA,FW,Bournemouth,24,2000,35.6,Matches,9,0,0,73,37,15,59,11,35,1,0,0,158,66,76,46.5,11,125,40,32,3.51,1.12,0.09,0.28,17,0,0,0,10,10,0.08,1,1,821,1119,73.4,11674,2915,501,586,85.5,252,334,75.4,37,97,38.1,5,5.8,4.3,-0.8,46,49,45,8,109,1049,60,4,9,6,53,3,0,1,0,10,40,132,3.71,85,4,21,9,5,2,13,0.37,7,1,2,1,2,0,55,17,25,13,16,135,37.2,27,67,58,66,39,2,1653,46,206,573,909,191,1653,69,51.1,57,42.2,979,7353,3581,140,69,67,84,77,1140,282
467,Marcos Senesi,ar ARG,DF,Bournemouth,27,1997,12.3,Matches,5,0,0,22,8,0,11,14,21,0,0,0,71,32,29,52.5,0,3,0,0,0.24,0,0,,7.9,0,0,0,0.8,0.8,0.28,-0.8,-0.8,561,735,76.3,11536,5815,199,228,87.3,267,311,85.9,89,180,49.4,0,0.2,0.5,-0.2,3,79,13,3,62,699,31,23,0,2,6,0,0,0,0,5,1,16,1.3,16,0,0,7,0,0,1,0.08,1,0,0,0,0,0,39,23,14,2,14,10,45.2,17,16,9,53,58,0,889,73,391,427,82,16,889,6,60,4,40,554,2862,1677,12,16,0,7,6,565,7
468,Ryan Sessegnon,eng ENG,"FW,DF",Fulham,24,2000,6.4,Matches,1,0,0,20,4,1,16,3,13,0,0,0,30,8,11,42.1,4,14,8,57.1,2.17,1.24,0.29,0.5,12.8,0,0,0,1.6,1.6,0.12,2.4,2.4,189,241,78.4,2728,859,118,136,86.8,58,73,79.5,8,13,61.5,2,1.1,1.1,0.9,12,18,7,2,22,226,15,0,0,0,13,1,0,0,0,0,9,24,3.72,20,0,1,1,1,0,4,0.62,4,0,0,0,0,0,27,11,11,5,9,21,45,11,13,12,30,18,0,363,15,88,131,149,45,363,8,38.1,10,47.6,180,1054,549,18,14,10,19,8,210,59
