Rk,Player,Nation,Pos,Squad,Age,Born,90s,Matches,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp.1,Att.1,Cmp%.1,Cmp.2,Att.2,Cmp%.2,Cmp.3,Att.3,Cmp%.3,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Live,Dead,FK_dup,TB,Sw,TI,CK,In,Out,Str,Off_dup,Blocks,SCA,SCA90,PassLive,PassDead,TO,Sh_dup,Fld_dup,Def,GCA,GCA90,PassLive.1,PassDead.1,TO.1,Sh.1,Fld.1,Def.1,Tkl,Def 3rd,Mid 3rd,Att 3rd,Tkl.1,Att_dup,Tkl%,Lost_dup,Blocks_dup,Pass,Tkl+Int,Clr,Err,Touches,Def Pen,Def 3rd_dup,Mid 3rd_dup,Att 3rd_dup,Att Pen,Live_dup,Succ,Succ%,Tkld,Tkld%,Carries,TotDist_dup,PrgDist_dup,PrgC,1/3_dup,CPA,Mis,Dis,Rec,PrgR
184,Denzel Dumfries,nl NED,DF,Inter,26,1996,24.6,Matches,4,0,0,31,39,2,82,12,18,2,1,1,90,41,41,50.0,1,33,13,39.4,1.34,0.53,0.03,0.08,11.4,0,0,0,3.6,3.6,0.11,-2.6,-2.6,745,1004,74.2,12394,3688,358,416,86.1,313,409,76.5,56,111,50.5,4,4.9,3.9,-0.9,32,32,32,18,59,833,168,6,1,2,162,0,0,0,0,3,27,71,2.88,48,4,1,9,8,1,11,0.45,6,0,0,2,3,0,35,17,13,5,22,52,64.7,12,33,24,47,26,0,1265,42,266,551,468,100,1265,18,34.6,23,44.2,673,3867,1928,62,32,23,39,20,785,172
185,Alfred Duncan,gh GHA,MF,Fiorentina,29,1993,12.3,Matches,3,0,0,26,12,1,26,8,10,0,0,0,67,9,7,56.3,1,9,2,22.2,0.73,0.16,0.11,0.50,24.1,0,0,0,0.5,0.5,0.05,+0.5,+0.5,421,540,78.0,7705,2400,173,198,87.4,183,217,84.3,49,88,55.7,0,0.6,0.7,-0.6,14,58,10,5,70,518,19,9,4,2,6,4,0,4,0,3,10,39,3.17,32,2,1,0,1,1,5,0.41,3,0,1,1,0,0,18,0,17,1,10,23,47.6,11,9,9,26,6,0,634,10,92,371,179,9,634,12,52.2,8,34.8,348,1705,786,18,16,4,17,14,434,30
186,Paulo Dybala,ar ARG,"MF,FW",Roma,28,1993,19.3,Matches,5,0,0,10,56,5,82,8,4,2,0,0,81,4,16,20.0,12,60,18,30.0,3.11,0.93,0.12,0.39,20.7,3,5,5,9.3,5.3,0.09,+2.7,+1.7,650,833,78.0,11560,2954,340,384,88.5,189,235,80.4,100,149,67.1,6,6.8,4.5,-0.8,53,49,21,1,75,734,97,23,5,28,10,54,14,37,0,2,28,104,5.38,48,29,4,1,13,0,8,0.41,4,2,0,1,1,0,14,1,8,5,8,64,30.8,18,12,11,22,4,0,1089,2,85,542,478,78,1084,27,42.2,27,42.2,689,4141,1816,56,43,20,62,32,785,109
187,Edin Džeko,ba BIH,FW,Inter,36,1986,19.2,Matches,3,0,0,26,24,10,24,3,2,0,0,0,60,41,43,48.8,9,73,24,32.9,3.79,1.25,0.12,0.38,14.4,0,0,0,9.7,9.7,0.13,-0.7,-0.7,364,528,68.9,5741,1417,195,253,77.1,122,173,70.5,30,55,54.5,3,3.2,3.3,-0.2,23,39,20,2,67,505,20,1,6,8,1,0,0,0,0,3,16,61,3.16,47,0,1,1,1,0,11,0.57,7,0,1,3,0,0,3,0,3,0,0,26,0.0,4,15,14,6,25,0,749,30,67,351,341,113,749,8,30.8,14,53.8,400,2047,726,32,12,15,48,16,587,150
188,Festy Ebosele,ie IRL,DF,Udinese,19,2002,4.6,Matches,4,0,0,11,7,0,16,2,10,0,0,0,36,6,4,60.0,0,4,1,25.0,0.88,0.22,0.00,0.00,21.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,101,151,66.9,1691,748,52,64,81.3,39,56,69.6,9,17,52.9,1,0.9,0.5,+0.1,5,9,9,5,17,137,14,1,1,0,13,0,0,0,0,0,6,11,2.41,8,0,2,0,0,1,2,0.44,2,0,0,0,0,0,15,8,7,0,4,36,40.0,6,5,5,17,5,0,233,16,64,82,97,13,233,19,52.8,13,36.1,129,1242,644,27,18,6,17,9,125,22
189,Enzo Ebosse,cm CMR,DF,Udinese,23,1999,10.3,Matches,3,0,0,9,4,1,15,11,9,0,0,0,48,15,14,51.7,0,3,0,0.0,0.29,0.00,0.00,,26.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,453,557,81.3,8801,3202,179,201,89.1,203,240,84.6,65,102,63.7,0,0.0,0.1,0.0,1,43,4,1,51,479,77,17,0,11,59,1,0,0,0,1,3,8,0.78,7,0,0,6,1,0,0,0.00,0,0,0,0,0,0,15,11,4,0,9,7,69.2,4,27,21,26,29,0,667,51,292,306,72,0,667,4,57.1,1,14.3,338,1593,868,11,7,1,8,3,383,20
190,Tyronne Ebuehi,ng NGA,DF,Empoli,26,1995,21.4,Matches,0,0,0,12,17,3,28,12,14,0,0,0,91,19,32,37.3,2,19,4,21.1,0.89,0.19,0.11,0.50,10.9,0,0,0,3.1,3.1,0.16,-1.1,-1.1,688,881,78.1,11680,4092,301,347,86.7,316,380,83.2,54,102,52.9,4,1.9,1.1,+2.1,12,26,11,7,41,684,192,7,0,0,185,0,0,0,0,5,28,29,1.36,22,5,0,12,1,0,4,0.19,3,0,0,1,0,0,22,11,7,4,9,26,69.2,4,23,11,34,79,1,1089,105,452,437,210,28,1089,11,42.3,9,34.6,559,2984,1483,31,21,5,16,14,604,42
191,Éderson,br BRA,MF,Atalanta,23,1999,24.6,Matches,4,0,0,28,43,0,15,36,34,0,1,0,168,20,21,48.8,1,36,10,27.8,1.46,0.41,0.03,0.10,21.3,0,0,0,2.0,2.0,0.06,-1.0,-1.0,884,1091,81.0,15666,4516,374,434,86.2,378,436,86.7,97,133,72.9,1,2.3,2.1,-1.3,21,93,15,4,93,1061,28,19,1,20,2,4,2,0,0,2,28,55,2.23,37,1,7,7,1,2,5,0.20,3,0,1,0,1,0,67,18,42,7,29,66,43.9,37,56,49,103,31,0,1455,50,339,778,355,46,1455,37,56.1,24,36.4,842,4133,2027,37,35,11,48,30,964,62
192,Kingsley Ehizibue,nl NED,DF,Udinese,27,1995,17.1,Matches,7,0,0,33,20,1,37,10,31,0,0,0,84,15,17,46.9,2,13,6,46.2,0.76,0.35,0.15,0.33,15.1,0,0,0,2.0,2.0,0.16,0.0,0.0,412,565,72.9,6819,2543,191,230,83.0,169,216,78.2,38,68,55.9,0,0.9,1.1,-0.9,8,32,12,7,40,493,72,1,0,2,70,1,0,0,0,0,30,31,1.82,22,2,0,3,1,1,3,0.18,2,0,0,0,1,0,47,28,13,6,29,43,64.4,16,21,18,57,42,1,780,51,267,282,237,31,780,14,32.6,19,44.2,400,2323,1020,29,16,7,20,11,407,69
193,Albin Ekdal,se SWE,MF,Spezia,33,1989,19.3,Matches,6,1,1,32,28,0,4,26,20,0,0,0,126,36,21,63.2,0,19,4,21.1,0.99,0.21,0.00,0.00,14.4,0,0,0,2.9,2.9,0.16,-2.9,-2.9,606,782,77.5,8887,3150,334,401,83.3,214,260,82.3,27,60,45.0,2,1.6,0.9,+0.4,10,62,17,2,80,756,24,20,1,4,2,0,0,0,0,2,14,35,1.82,26,0,1,2,2,2,1,0.05,1,0,0,0,0,0,37,14,20,3,19,19,42.2,26,24,22,63,36,0,999,49,256,551,208,34,999,12,63.2,5,26.3,496,2381,929,15,24,2,32,17,566,35
194,Emmanuel Ekong,se SWE,"FW,MF",Empoli,20,2002,0.2,Matches,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0.0,0,1,0,0.0,4.50,0.00,0.00,,28.2,0,0,0,0.0,0.0,0.04,0.0,0.0,3,4,75.0,54,0,2,3,66.7,0,0,,1,1,100.0,0,0.0,0.0,0.0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,1,,0,0,0,0,0,0,6,0,1,4,2,0,6,0,0.0,1,100.0,3,56,43,1,1,0,0,0,3,1
195,Mikael Ellertsson,is ISL,"MF,DF",Spezia,20,2002,1.9,Matches,3,0,0,6,3,0,3,2,2,0,0,0,7,2,2,50.0,0,2,0,0.0,1.05,0.00,0.00,,21.8,0,0,0,0.1,0.1,0.07,-0.1,-0.1,24,40,60.0,322,82,16,18,88.9,7,14,50.0,0,5,0.0,0,0.0,0.0,0.0,1,3,0,0,3,39,1,0,0,0,0,1,1,0,0,0,1,5,2.65,2,0,1,1,1,0,0,0.00,0,0,0,0,0,0,4,1,3,0,0,3,0.0,3,2,1,6,0,0,60,3,11,31,19,0,60,1,33.3,1,33.3,21,209,80,3,2,0,2,2,25,4
196,Elif Elmas,mk MKD,"FW,MF",Napoli,22,1999,18.1,Matches,5,0,0,22,14,3,30,11,13,0,0,0,77,5,14,26.3,6,32,10,31.3,1.77,0.55,0.16,0.50,17.7,1,1,1,4.0,3.3,0.10,+2.0,+1.7,879,1012,86.9,12087,2837,551,596,92.4,252,291,86.6,37,58,63.8,3,1.9,2.3,+1.1,27,60,31,9,73,968,40,10,3,3,11,16,3,9,0,4,11,57,3.15,41,6,6,2,2,0,10,0.55,7,1,1,1,0,0,24,8,12,4,11,52,47.8,12,18,16,35,5,0,1196,10,130,582,498,47,1195,23,44.2,22,42.3,753,3972,1995,42,41,13,33,22,962,103
197,Martin Erlic,hr CRO,DF,Sassuolo,24,1998,25.9,Matches,2,0,0,21,12,0,2,31,16,0,0,1,126,49,40,55.1,0,4,0,0.0,0.15,0.00,0.00,,8.8,0,0,0,0.5,0.5,0.12,-0.5,-0.5,1111,1295,85.8,22928,7861,323,360,89.7,609,665,91.6,168,245,68.6,0,0.2,0.6,-0.2,2,48,3,0,65,1236,57,53,2,20,4,0,0,0,0,2,8,10,0.39,8,0,0,23,0,1,0,0.00,0,0,0,0,0,0,27,18,8,1,10,2,43.5,13,36,13,58,120,1,1562,199,855,693,21,10,1562,1,50.0,1,50.0,912,4154,2128,7,2,1,13,1,964,1
198,Gonzalo Escalante,ar ARG,MF,Cremonese,29,1993,6.2,Matches,0,1,0,6,5,0,1,10,8,0,0,0,39,9,9,50.0,0,6,1,16.7,0.97,0.16,0.00,0.00,17.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,222,290,76.6,3755,1430,99,117,84.6,103,122,84.4,16,36,44.4,1,0.2,0.1,+0.8,4,30,2,0,30,279,8,4,0,1,0,0,0,0,0,3,8,10,1.62,8,0,0,1,1,0,0,0.00,0,0,0,0,0,0,16,8,8,0,10,5,76.9,3,7,6,26,4,0,352,16,103,199,56,7,352,1,20.0,3,60.0,174,660,341,3,4,0,7,7,226,8
199,Salvatore Esposito,it ITA,MF,Spezia,21,2000,10.8,Matches,5,1,1,11,24,2,54,11,12,0,0,0,63,7,4,63.6,1,14,2,14.3,1.30,0.19,0.07,0.50,28.5,11,0,0,0.7,0.7,0.05,+0.3,+0.3,500,653,76.6,8468,2456,254,281,90.4,187,225,83.1,44,108,40.7,0,1.5,1.3,-1.5,12,49,6,1,51,570,81,41,1,9,1,39,25,10,0,2,12,28,2.60,13,11,0,1,3,0,0,0.00,0,0,0,0,0,0,15,8,5,2,5,14,23.8,16,9,8,26,18,0,737,21,175,409,156,7,737,6,42.9,4,28.6,353,1296,584,4,3,1,10,4,466,11
200,Nicolò Fagioli,it ITA,MF,Juventus,21,2001,16.9,Matches,3,0,0,20,23,1,23,8,19,1,0,0,102,1,7,12.5,3,13,8,61.5,0.77,0.47,0.23,0.38,19.7,0,0,0,1.5,1.5,0.12,+1.5,+1.5,505,607,83.2,8123,1759,278,307,90.6,173,201,86.1,44,73,60.3,3,1.3,1.1,+1.7,15,49,18,3,56,574,32,11,5,10,12,9,2,4,0,1,14,39,2.31,25,4,1,2,5,0,7,0.41,4,1,0,0,2,0,29,12,15,2,8,19,29.6,19,16,14,37,7,1,749,17,124,411,221,15,749,8,42.1,8,42.1,471,2225,921,27,19,5,33,28,536,56
201,Wladimiro Falcone,it ITA,GK,Lecce,27,1995,38.0,Matches,2,0,0,1,5,0,0,2,0,0,1,0,45,12,2,85.7,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,597,1167,51.2,19884,15815,88,88,100.0,221,230,96.1,285,836,34.1,0,0.2,0.1,-0.2,3,16,2,0,0,771,387,105,0,4,0,0,0,0,0,9,0,6,0.16,4,2,0,0,0,0,0,0.00,0,0,0,0,0,0,2,2,0,0,2,0,100.0,0,0,0,4,21,3,1272,1056,1267,5,0,0,1272,0,,0,,660,4252,2301,0,0,0,1,0,432,0
202,Davide Faraoni,it ITA,DF,Hellas Verona,30,1991,16.5,Matches,7,0,0,21,11,4,37,15,24,0,0,0,85,14,21,40.0,2,20,5,25.0,1.21,0.30,0.10,0.40,18.6,0,0,0,2.7,2.7,0.14,-0.7,-0.7,394,592,66.6,7297,3426,167,205,81.5,167,237,70.5,53,112,47.3,3,1.0,0.7,+2.0,11,34,20,9,54,451,137,7,1,6,130,0,0,0,0,4,15,28,1.70,18,2,4,11,0,0,4,0.24,2,0,1,1,0,0,34,19,13,2,16,16,39.0,25,30,19,49,37,0,770,55,226,335,213,27,770,7,43.8,9,56.3,322,1217,549,11,9,2,12,4,341,33
203,Federico Fazio,ar ARG,DF,Salernitana,35,1987,11.9,Matches,2,1,0,11,6,0,4,28,12,0,3,0,74,36,13,73.5,1,11,2,18.2,0.92,0.17,0.09,0.50,10.7,0,0,0,0.7,0.7,0.06,+0.3,+0.3,410,536,76.5,7740,3216,139,170,81.8,214,250,85.6,47,94,50.0,0,0.1,0.1,-0.1,3,24,3,0,40,503,33,18,0,8,15,0,0,0,0,0,6,12,1.00,7,1,0,4,0,0,0,0.00,0,0,0,0,0,0,15,8,7,0,4,8,36.4,7,9,5,43,61,0,679,84,318,309,58,17,679,4,50.0,4,50.0,347,1507,877,13,11,1,11,5,358,4
204,Jacopo Fazzini,it ITA,MF,Empoli,19,2003,9.2,Matches,4,0,0,20,13,0,11,7,17,0,0,0,55,14,30,31.8,0,14,1,7.1,1.53,0.11,0.00,0.00,20.5,1,0,0,1.0,1.0,0.07,-1.0,-1.0,257,326,78.8,3410,878,166,184,90.2,66,78,84.6,10,27,37.0,0,0.9,0.8,-0.9,9,16,4,1,21,305,19,8,1,1,2,5,3,2,0,2,10,24,2.62,16,3,2,3,2,0,1,0.11,0,1,0,0,0,0,31,20,8,3,18,31,52.9,16,15,12,38,19,0,476,20,135,216,132,15,476,13,41.9,15,48.4,255,1355,552,11,14,0,23,24,292,40
205,Lewis Ferguson,sct SCO,"MF,FW",Bologna,22,1999,25.7,Matches,4,0,0,50,41,6,13,19,25,0,0,0,106,27,36,42.9,7,43,18,41.9,1.67,0.70,0.16,0.39,15.5,0,0,0,4.7,4.7,0.11,+2.3,+2.3,1039,1218,85.3,14524,2797,632,690,91.6,332,376,88.3,37,68,54.4,0,1.0,1.2,-1.0,16,70,12,0,88,1190,25,11,4,0,12,0,0,0,0,3,20,62,2.41,45,1,1,7,6,1,5,0.19,4,0,0,1,0,0,44,16,20,8,20,25,50.0,20,22,15,63,25,0,1472,44,272,794,415,69,1472,9,36.0,12,48.0,830,3488,1460,31,37,7,33,16,1129,114
206,Alex Ferrari,it ITA,DF,Sampdoria,28,1994,9.6,Matches,3,0,0,12,7,0,4,19,5,0,1,0,62,21,15,58.3,0,5,0,0.0,0.52,0.00,0.00,,20.0,0,0,0,0.2,0.2,0.04,-0.2,-0.2,384,456,84.2,7605,2387,114,126,90.5,220,242,90.9,41,67,61.2,0,0.4,0.6,-0.4,3,17,1,0,25,433,23,21,0,3,2,0,0,0,0,0,8,4,0.41,3,0,0,10,0,0,0,0.00,0,0,0,0,0,0,9,7,2,0,4,6,50.0,4,21,11,28,25,0,560,51,276,265,25,5,560,3,50.0,3,50.0,305,1591,849,7,1,0,10,3,308,3
207,Alex Ferrari,it ITA,DF,Cremonese,28,1994,11.2,Matches,3,0,0,8,13,0,6,25,23,0,0,0,70,15,6,71.4,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,339,458,74.0,6421,2306,129,161,80.1,169,203,83.3,38,78,48.7,0,0.1,0.2,-0.1,3,27,5,1,27,415,43,18,0,4,25,0,0,0,0,0,8,6,0.54,4,0,1,4,1,0,0,0.00,0,0,0,0,0,0,40,32,7,1,28,8,66.7,14,19,15,65,45,1,604,54,301,268,41,1,604,4,50.0,4,50.0,286,1217,493,2,3,0,8,1,274,5
208,Salvador Ferrer,es ESP,DF,Spezia,24,1998,1.5,Matches,0,0,0,2,4,0,1,1,2,0,1,0,7,5,3,62.5,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,73,95,76.8,1365,482,29,33,87.9,32,41,78.0,10,16,62.5,0,0.0,0.0,0.0,1,3,0,0,1,81,14,1,0,0,13,0,0,0,0,0,1,2,1.33,0,2,0,1,0,0,0,0.00,0,0,0,0,0,0,4,2,2,0,1,0,33.3,2,3,2,5,4,0,113,12,50,50,13,0,113,0,,0,,55,211,88,0,0,0,2,1,71,2
209,Vincenzo Fiorillo,it ITA,GK,Salernitana,32,1990,1.0,Matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,16,24,66.7,535,491,1,1,100.0,6,6,100.0,8,16,50.0,0,0.0,0.0,0.0,0,0,0,0,0,17,7,2,0,0,0,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,25,20,25,0,0,0,25,0,,0,,16,86,66,0,0,0,0,0,13,0
210,Alessandro Florenzi,it ITA,DF,Milan,31,1991,2.3,Matches,1,0,0,2,1,0,22,4,4,0,0,0,14,1,0,100.0,0,5,1,20.0,2.22,0.44,0.00,0.00,16.2,1,0,0,0.8,0.8,0.15,-0.8,-0.8,130,172,75.6,2370,661,52,57,91.2,64,78,82.1,12,34,35.3,0,0.5,1.1,-0.5,6,8,6,5,10,136,35,7,0,1,22,6,2,4,0,1,0,9,4.01,4,3,0,0,1,0,0,0.00,0,0,0,0,0,0,6,3,2,1,4,1,57.1,3,1,1,10,2,0,195,3,42,82,71,10,195,0,0.0,1,100.0,103,340,129,1,1,0,3,0,113,19
211,Davide Frattesi,it ITA,MF,Sassuolo,22,1999,31.9,Matches,4,0,0,39,58,0,21,16,36,0,0,0,153,23,24,48.9,7,64,24,37.5,2.00,0.75,0.11,0.29,13.9,0,0,0,7.8,7.8,0.12,-0.8,-0.8,812,1024,79.3,13717,3762,400,479,83.5,301,363,82.9,80,116,69.0,0,1.9,2.0,-1.9,27,80,22,1,137,998,25,19,6,21,6,0,0,0,0,1,25,79,2.47,60,0,7,6,5,2,4,0.13,4,0,0,0,0,0,63,24,29,10,25,74,56.8,19,27,21,79,42,0,1417,68,280,704,456,109,1417,34,45.9,27,36.5,808,4862,2374,73,54,21,56,44,993,94
212,Matteo Gabbia,it ITA,DF,Milan,22,1999,6.8,Matches,2,0,0,8,1,0,2,5,10,0,0,0,37,15,4,78.9,0,1,0,0.0,0.15,0.00,0.00,,19.8,0,0,0,0.0,0.0,0.04,0.0,0.0,289,359,80.5,6382,2047,78,92,84.8,147,163,90.2,59,91,64.8,0,0.0,0.0,0.0,0,14,0,0,15,346,13,7,0,1,1,0,0,0,0,0,2,4,0.59,4,0,0,3,0,0,0,0.00,0,0,0,0,0,0,17,12,5,0,6,0,75.0,2,8,5,22,29,0,427,54,258,163,7,1,427,0,,0,,187,827,398,1,0,1,1,0,248,1
213,Manolo Gabbiadini,it ITA,"FW,MF",Sampdoria,30,1991,26.2,Matches,6,0,0,41,67,13,25,6,15,1,0,0,72,42,72,36.8,7,72,28,38.9,2.75,1.07,0.10,0.25,19.3,6,0,0,7.4,7.4,0.10,-0.4,-0.4,428,625,68.5,5770,1470,263,332,79.2,116,167,69.5,19,45,42.2,2,4.5,4.1,-2.5,27,33,28,2,55,590,32,4,9,2,5,12,2,8,0,3,23,62,2.36,39,1,3,2,9,2,4,0.15,2,0,0,0,1,1,23,8,9,6,9,25,39.1,14,16,14,29,25,0,885,30,112,389,393,83,885,6,24.0,16,64.0,535,2482,1022,32,24,10,52,30,683,111
214,Gianluca Gaetano,it ITA,MF,Napoli,22,2000,0.8,Matches,0,0,0,2,1,0,1,1,3,0,0,0,6,0,0,,1,7,5,71.4,8.29,5.92,0.14,0.20,18.3,0,0,0,1.1,1.1,0.15,-0.1,-0.1,48,62,77.4,655,152,28,29,96.6,14,20,70.0,3,4,75.0,1,0.2,0.1,+0.8,1,3,0,0,4,58,2,2,0,0,0,0,0,0,0,2,1,5,6.62,4,0,0,0,0,0,1,1.32,1,0,0,0,0,0,5,1,3,1,0,3,,0,1,1,6,0,0,79,0,3,39,38,8,79,2,66.7,0,0.0,53,240,123,4,2,2,2,4,64,9
215,Roberto Gagliardini,it ITA,MF,Inter,28,1994,8.7,Matches,5,1,1,20,9,0,7,4,6,0,0,0,38,16,7,69.6,0,16,2,12.5,1.84,0.23,0.00,0.00,16.1,0,0,0,0.9,0.9,0.05,-0.9,-0.9,297,355,83.7,4333,1269,177,200,88.5,94,108,87.0,15,25,60.0,0,0.3,0.7,-0.3,5,32,12,4,39,348,5,4,1,1,1,0,0,0,0,2,3,19,2.18,17,0,0,5,1,0,1,0.11,0,0,0,1,0,0,16,9,6,1,10,5,47.6,11,14,9,20,15,0,454,21,105,229,125,24,454,0,0.0,4,80.0,244,1435,787,20,10,1,9,2,315,22
216,Adolfo Gaich,ar ARG,FW,Hellas Verona,23,1999,8.1,Matches,2,0,0,17,13,4,0,3,3,1,0,1,14,25,51,32.9,2,24,8,33.3,2.98,0.99,0.08,0.25,16.8,0,0,0,2.5,2.5,0.10,-0.5,-0.5,94,165,57.0,1055,200,61,100,61.0,22,39,56.4,0,2,0.0,0,0.4,0.2,-0.4,6,8,0,0,11,160,4,0,0,0,0,0,0,0,0,1,4,19,2.36,14,0,2,2,2,1,1,0.12,0,0,0,0,1,0,5,0,3,2,1,17,16.7,5,7,5,8,7,1,263,10,21,129,116,26,263,11,64.7,5,29.4,144,637,181,6,4,4,22,9,198,33
217,Pablo Galdames Millán,cl CHI,MF,Cremonese,25,1996,8.2,Matches,2,0,0,13,4,0,22,10,10,0,0,0,43,4,6,40.0,1,7,4,57.1,0.86,0.49,0.14,0.25,23.3,1,0,0,0.3,0.3,0.05,+0.7,+0.7,211,302,69.9,3959,1174,109,129,84.5,67,91,73.6,32,62,51.6,2,1.1,0.6,+0.9,10,27,3,0,33,267,35,16,2,9,3,12,2,6,0,0,9,16,1.96,10,6,0,2,0,0,2,0.24,1,1,0,0,0,0,14,8,3,3,5,10,15.2,28,13,11,24,13,0,389,18,93,211,89,6,389,2,20.0,7,70.0,192,721,338,5,6,0,12,5,229,17
218,Antonino Gallo,it ITA,DF,Lecce,22,2000,27.6,Matches,5,1,1,13,17,2,89,13,36,0,0,2,198,25,29,46.3,0,10,2,20.0,0.36,0.07,0.00,0.00,25.8,0,0,0,0.6,0.6,0.06,-0.6,-0.6,843,1254,67.2,15118,6837,373,438,85.2,365,511,71.4,89,245,36.3,1,1.9,2.1,-0.9,38,121,34,19,154,980,267,20,0,14,247,0,0,0,0,7,24,64,2.32,50,9,3,6,1,0,1,0.04,1,0,0,0,0,0,56,35,12,9,38,29,65.5,20,37,31,69,71,0,1511,91,473,646,415,14,1511,15,51.7,10,34.5,683,4082,2529,73,44,5,22,7,706,65
219,Federico Gatti,it ITA,DF,Juventus,24,1998,16.1,Matches,4,0,0,16,13,0,3,21,11,0,0,0,97,32,26,55.2,0,13,4,30.8,0.81,0.25,0.00,0.00,15.5,0,0,0,0.6,0.6,0.04,-0.6,-0.6,808,957,84.4,16192,5297,287,307,93.5,404,443,91.2,111,181,61.3,0,1.5,1.1,-1.5,6,47,3,0,56,923,31,21,0,23,8,0,0,0,0,3,11,19,1.18,17,0,0,14,1,0,0,0.00,0,0,0,0,0,0,15,9,4,2,9,11,60.0,6,20,6,36,54,2,1116,100,527,532,71,23,1116,8,72.7,2,18.2,721,3952,2208,18,14,1,8,6,806,13
220,Valentin Gendrey,fr FRA,DF,Lecce,22,2000,34.5,Matches,4,0,0,23,27,1,74,37,57,2,1,0,198,48,43,52.7,0,10,0,0.0,0.29,0.00,0.00,,22.0,0,0,0,0.6,0.6,0.06,-0.6,-0.6,1031,1448,71.2,16693,8217,539,637,84.6,399,551,72.4,70,188,37.2,2,2.9,1.8,-0.9,27,72,21,13,112,1076,367,15,1,8,352,0,0,0,0,5,33,49,1.42,37,5,1,4,4,2,4,0.12,2,0,0,0,2,0,88,54,25,9,40,35,55.6,32,45,41,125,89,0,1811,106,615,778,437,16,1811,14,40.0,17,48.6,757,4140,2411,48,34,4,48,12,786,107
221,Paolo Ghiglione,it ITA,DF,Cremonese,25,1997,7.9,Matches,4,0,0,16,7,2,39,4,11,0,1,0,42,5,8,38.5,1,7,2,28.6,0.89,0.25,0.14,0.50,17.0,0,0,0,0.8,0.8,0.12,+0.2,+0.2,159,285,55.8,3153,1607,61,86,70.9,73,122,59.8,25,63,39.7,1,0.6,0.6,+0.4,13,17,18,15,19,227,58,1,0,2,55,2,0,2,0,0,11,19,2.41,16,3,0,4,0,0,3,0.38,3,0,0,0,0,0,16,10,3,3,10,11,43.5,13,9,5,20,12,0,359,16,106,135,122,9,359,2,18.2,9,81.8,153,736,381,5,7,1,6,4,178,35
222,Mario Gila,es ESP,DF,Lazio,21,2000,1.0,Matches,0,0,0,1,1,0,0,3,1,0,0,0,6,0,3,0.0,0,0,0,,0.00,0.00,,,,0,0,0,0.0,0.0,,0.0,0.0,56,61,91.8,953,330,25,27,92.6,24,26,92.3,6,7,85.7,0,0.0,0.0,0.0,0,1,0,0,6,56,5,3,0,0,2,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,3,0,0,0,0,0.0,1,0,0,6,3,0,71,6,36,33,2,0,71,0,,0,,42,247,99,1,1,0,1,1,46,2
223,Gvidas Gineitis,lt LTU,MF,Torino,18,2004,1.5,Matches,2,0,0,6,1,0,0,0,1,0,0,0,11,0,5,0.0,0,1,0,0.0,0.66,0.00,0.00,,27.7,0,0,0,0.0,0.0,0.02,0.0,0.0,75,90,83.3,1268,262,36,43,83.7,31,35,88.6,6,7,85.7,0,0.0,0.0,0.0,0,6,0,0,6,87,3,1,0,0,2,0,0,0,0,0,3,3,1.99,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,3,0,2,1,1,3,50.0,1,0,0,3,1,0,102,1,9,74,19,3,102,1,33.3,2,66.7,58,255,142,3,3,1,1,1,75,7
224,Olivier Giroud,fr FRA,FW,Milan,35,1986,23.8,Matches,8,1,1,38,24,16,5,3,5,0,0,0,48,101,63,61.6,13,77,29,37.7,3.24,1.22,0.13,0.34,12.7,6,3,3,12.7,10.4,0.14,+0.3,-0.4,351,560,62.7,4172,765,223,333,67.0,81,123,65.9,8,15,53.3,5,4.0,2.0,+1.0,24,13,7,0,36,527,32,2,1,1,1,0,0,0,0,1,13,50,2.10,39,0,0,3,3,0,6,0.25,3,0,0,3,0,0,8,2,4,2,2,14,20.0,8,11,8,11,23,0,801,29,59,348,402,158,798,7,50.0,6,42.9,350,934,359,12,10,7,63,16,611,152
