player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
288,Ibrahima Konaté,fr FRA,DF,Liverpool,24,1999,17.5,Matches,5,1,1,25,13,0,1,20,22,0,0,0,97,77,31,71.3,0,11,2,18.2,0.63,0.11,0,0,11.6,0,0,0,0.7,0.7,0.06,-0.7,-0.7,1286,1463,87.9,22733,9043,514,566,90.8,673,718,93.7,81,140,57.9,0,0.4,0.5,-0.4,8,145,8,0,118,1426,35,24,5,6,11,0,0,0,0,2,8,24,1.37,24,0,0,12,0,0,1,0.06,1,0,0,0,0,0,36,22,13,1,18,10,75,6,18,6,56,51,1,1622,86,533,1018,80,16,1622,6,60,1,10,1081,5747,3590,24,17,0,8,5,1162,3
289,Ezri Konsa,eng ENG,DF,Aston Villa,25,1997,34.1,Matches,5,0,0,14,64,0,17,28,32,1,1,0,142,30,14,68.2,1,19,5,26.3,0.56,0.15,0.05,0.2,12.2,0,0,0,2.5,2.5,0.13,-1.5,-1.5,1907,2094,91.1,31947,10672,827,878,94.2,959,1029,93.2,95,129,73.6,0,0.5,1,-0.5,8,132,14,2,136,1896,197,71,1,0,123,0,0,0,0,1,24,34,1,25,1,2,20,3,1,6,0.18,3,1,0,0,1,1,54,28,23,3,23,34,85.2,4,36,16,82,73,3,2359,239,971,1146,258,36,2359,19,55.9,6,17.6,1535,6930,3700,37,20,3,26,17,1669,33
290,Cheikhou Kouyaté,sn SEN,MF,Nott'ham Forest,33,1989,2.4,Matches,2,0,0,6,2,0,0,2,5,0,0,0,14,10,10,50,0,5,1,20,2.12,0.42,0,0,19.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,47,74,63.5,604,159,32,43,74.4,11,19,57.9,1,2,50,0,0,0,0,1,3,0,0,5,73,0,0,0,0,0,0,0,0,0,1,1,8,3.4,5,0,0,1,0,1,1,0.42,1,0,0,0,0,0,8,3,3,2,1,2,25,3,4,3,10,10,0,108,10,30,49,29,5,108,1,50,1,50,37,112,46,0,1,0,3,3,48,5
291,Mateo Kovačić,hr CRO,MF,Manchester City,29,1994,17.2,Matches,4,0,0,17,15,0,0,10,25,0,0,0,72,4,4,50,1,22,5,22.7,1.28,0.29,0.05,0.2,20.8,0,0,0,1.3,1.3,0.06,-0.3,-0.3,1435,1527,94,20506,4603,835,862,96.9,514,544,94.5,41,57,71.9,0,1.6,1.9,-1.6,21,120,15,0,100,1491,34,24,4,1,2,1,0,0,0,2,10,54,3.14,47,0,2,1,1,0,6,0.35,5,0,0,1,0,0,36,16,15,5,18,32,64.3,10,23,22,46,10,0,1689,33,226,1079,395,16,1689,20,62.5,7,21.9,1141,6091,2733,37,51,1,16,24,1431,38
292,Emil Krafth,se SWE,DF,Newcastle Utd,28,1994,10.1,Matches,2,0,0,10,7,0,17,9,14,0,0,0,44,13,15,46.4,0,4,0,0,0.39,0,0,,17.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,488,580,84.1,7498,2971,246,275,89.5,216,236,91.5,15,39,38.5,0,1,0.8,-1,9,26,13,7,29,514,65,11,0,0,53,1,0,0,0,1,14,18,1.77,13,3,1,3,1,0,1,0.1,1,0,0,0,0,0,21,10,7,4,12,6,48,13,8,5,30,21,0,661,48,279,241,145,10,661,3,50,2,33.3,358,1588,720,12,9,1,8,3,423,33
293,Mohammed Kudus,gh GHA,"FW,MF",West Ham,22,2000,27.6,Matches,6,0,0,39,75,16,94,11,47,1,1,0,212,15,29,34.1,8,67,17,25.4,2.43,0.62,0.12,0.47,18.6,0,0,0,5.1,5.1,0.08,2.9,2.9,677,875,77.4,11263,1764,357,405,88.1,231,281,82.2,70,108,64.8,6,3.5,3.7,2.5,28,32,29,16,80,855,16,8,3,6,4,2,1,0,0,4,43,100,3.62,53,1,25,0,12,1,16,0.58,8,0,3,3,2,0,65,27,27,11,20,221,50,20,25,25,76,9,1,1311,20,193,582,590,102,1311,124,56.1,77,34.8,904,6874,3225,117,62,40,80,93,936,216
294,Dejan Kulusevski,se SWE,"FW,MF",Tottenham,23,2000,30.7,Matches,7,0,0,54,29,10,89,18,33,0,1,0,133,7,15,31.8,8,57,23,40.4,1.86,0.75,0.14,0.35,15.7,0,0,0,4.7,4.7,0.08,3.3,3.3,953,1234,77.2,13509,3584,610,700,87.1,279,363,76.9,39,72,54.2,3,7.7,6.7,-4.7,66,55,73,19,144,1185,42,8,12,6,6,24,6,0,0,7,55,127,4.14,104,1,9,1,0,2,8,0.26,6,0,1,0,0,1,62,19,20,23,25,129,37.3,42,24,23,80,2,1,1623,12,167,503,984,226,1623,54,41.9,66,51.2,1169,7680,3856,151,61,82,86,65,1229,388
295,Adam Lallana,eng ENG,"MF,FW",Brighton,35,1988,9.4,Matches,2,0,0,8,11,2,7,3,3,0,0,0,22,3,5,37.5,0,11,2,18.2,1.16,0.21,0,0,17.8,0,0,0,0.8,0.8,0.08,-0.8,-0.8,451,509,88.6,4936,1088,326,352,92.6,78,90,86.7,7,8,87.5,1,1.7,2,-0.7,15,21,16,1,39,491,15,5,3,0,0,4,0,0,0,3,9,28,2.96,27,0,0,1,1,0,1,0.11,1,0,0,0,0,0,8,4,4,0,0,13,0,4,2,1,11,1,0,574,5,80,268,229,44,574,3,23.1,9,69.2,354,1310,483,9,12,4,14,18,491,55
296,Tariq Lamptey,gh GHA,"DF,FW",Brighton,22,2000,10.2,Matches,3,0,0,11,18,3,31,6,14,0,1,0,32,4,9,30.8,0,6,0,0,0.59,0,0,,18.2,0,0,0,0.4,0.4,0.07,-0.4,-0.4,379,454,83.5,5485,916,217,242,89.7,135,163,82.8,13,22,59.1,3,1.2,0.8,1.8,10,6,12,6,17,400,51,2,0,0,49,0,0,0,0,3,9,17,1.68,15,0,1,3,0,0,3,0.3,3,0,0,0,0,0,21,14,5,2,13,19,59.1,9,7,4,27,6,0,545,21,130,221,197,21,545,6,31.6,8,42.1,354,2092,1218,39,17,12,22,2,382,64
297,Aymeric Laporte,es ESP,DF,Manchester City,29,1994,0.1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,1,1,100,7.5,7.5,0,0,10.8,0,0,0,0,0,0.04,0,0,11,11,100,202,48,4,4,100,7,7,100,0,0,,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,1,0,14,2,7,6,1,1,14,0,,0,,10,23,1,0,0,0,0,0,10,0
298,Yasser Larouci,dz ALG,DF,Sheffield Utd,22,2001,5.9,Matches,1,0,0,5,5,1,6,7,9,0,0,0,34,1,4,20,0,6,1,16.7,1.02,0.17,0,0,19.1,0,0,0,0.2,0.2,0.04,-0.2,-0.2,131,185,70.8,1969,714,76,89,85.4,45,59,76.3,6,17,35.3,0,0.3,0.1,-0.3,2,11,0,0,14,171,13,0,0,0,13,0,0,0,0,1,14,8,1.36,5,1,1,1,0,0,0,0,0,0,0,0,0,0,17,10,5,2,10,17,71.4,4,6,5,24,20,1,262,29,101,112,56,7,262,10,58.8,7,41.2,137,1225,741,18,13,4,1,5,134,12
299,Jamaal Lascelles,eng ENG,DF,Newcastle Utd,29,1993,12,Matches,4,0,0,17,2,1,1,5,9,0,0,0,53,47,24,66.2,1,6,1,16.7,0.5,0.08,0.17,1,9.3,0,0,0,0.7,0.7,0.12,0.3,0.3,669,774,86.4,11616,3694,252,275,91.6,383,421,91,29,61,47.5,0,0.1,0.1,-0.1,2,38,1,0,31,764,8,6,0,3,2,0,0,0,0,2,5,8,0.67,7,0,0,12,1,0,0,0,0,0,0,0,0,0,14,7,7,0,6,3,54.5,5,17,5,19,42,0,872,101,397,437,41,20,872,1,33.3,1,33.3,519,2493,1461,8,6,0,2,4,634,3
300,Roméo Lavia,be BEL,MF,Chelsea,19,2004,0.4,Matches,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,22,27,81.5,350,51,9,10,90,13,14,92.9,0,1,0,0,0,0,0,0,4,0,0,1,27,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,,0,0,0,1,1,0,30,1,2,26,2,0,30,0,,0,,22,83,40,0,0,0,0,0,26,0
301,Mario Lemina,ga GAB,MF,Wolves,29,1993,33,Matches,12,1,1,43,24,8,15,41,58,0,0,0,199,35,41,46.1,4,48,18,37.5,1.46,0.55,0.08,0.22,16.6,0,0,0,4.6,4.6,0.1,-0.6,-0.6,1261,1470,85.8,20364,5341,654,718,91.1,485,550,88.2,92,146,63,1,1.5,1.3,-0.5,20,65,8,3,76,1432,31,21,8,12,9,0,0,0,0,7,9,47,1.42,42,0,0,9,1,0,5,0.15,4,0,0,0,1,0,90,46,33,11,25,46,53.2,22,36,27,131,64,0,1817,130,557,980,308,51,1817,25,54.3,19,41.3,932,4902,2281,32,31,3,33,22,1203,49
302,Clément Lenglet,fr FRA,DF,Aston Villa,28,1995,12.8,Matches,3,0,0,3,12,0,3,7,9,0,0,0,37,15,11,57.7,0,8,2,25,0.62,0.16,0,0,10.5,0,0,0,0.9,0.9,0.11,-0.9,-0.9,822,918,89.5,15524,5173,302,319,94.7,431,457,94.3,82,127,64.6,1,0.8,0.5,0.2,2,34,3,0,51,859,58,40,0,8,4,0,0,0,0,1,3,15,1.17,11,1,0,11,0,0,1,0.08,1,0,0,0,0,0,13,7,5,1,7,8,53.8,6,19,8,20,47,1,1018,165,514,450,59,12,1018,3,37.5,2,25,728,4435,2832,26,18,0,3,3,786,1
303,Bernd Leno,de GER,GK,Fulham,31,1992,38,Matches,3,0,0,0,3,0,0,0,0,0,0,1,58,10,1,90.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1250,1577,79.3,29886,18166,266,268,99.3,746,750,99.5,235,551,42.6,0,0,0,0,0,23,0,0,0,1281,292,91,0,2,0,0,0,0,0,4,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,14,1,1657,1275,1645,12,0,0,1657,0,,0,,1031,4482,2432,0,0,0,1,0,942,0
304,Jefferson Lerma,co COL,"MF,DF",Crystal Palace,28,1994,26.7,Matches,8,0,0,43,25,4,14,36,25,0,0,0,174,69,33,67.6,1,34,9,26.5,1.27,0.34,0.03,0.11,19.7,0,0,0,2.7,2.7,0.08,-1.7,-1.7,1018,1250,81.4,15825,5095,554,625,88.6,371,448,82.8,65,114,57,1,2.2,2,-1.2,24,109,20,3,106,1209,36,30,8,13,6,0,0,0,0,5,20,55,2.06,49,0,1,12,1,1,4,0.15,4,0,0,0,0,0,42,15,23,4,19,20,47.5,21,31,19,78,72,0,1513,99,413,822,290,40,1513,11,55,6,30,735,3033,1410,14,17,2,26,14,893,51
305,Rico Lewis,eng ENG,"DF,MF",Manchester City,18,2004,9,Matches,1,0,0,7,20,0,1,4,7,0,0,0,42,0,6,0,2,5,4,80,0.56,0.44,0.4,0.5,15.5,0,0,0,0.6,0.6,0.13,1.4,1.4,518,568,91.2,7100,1127,339,351,96.6,159,170,93.5,12,20,60,0,1.1,1.2,-1.1,13,29,9,0,33,525,43,9,1,0,34,0,0,0,0,0,11,15,1.67,15,0,0,1,0,0,0,0,0,0,0,0,0,0,10,4,4,2,3,9,42.9,4,7,6,14,6,0,620,8,119,287,220,30,620,4,44.4,4,44.4,380,1758,964,21,20,5,2,12,486,46
306,Keane Lewis-Potter,eng ENG,"FW,DF",Brentford,22,2001,16,Matches,0,0,0,9,18,3,50,7,7,0,0,0,62,15,22,40.5,3,43,20,46.5,2.69,1.25,0.07,0.15,12.8,0,0,0,6.3,6.3,0.15,-3.3,-3.3,289,415,69.6,4218,969,169,206,82,89,119,74.8,19,56,33.9,1,1.7,2,-0.7,13,11,14,4,32,404,10,3,2,4,6,0,0,0,0,1,13,33,2.06,21,0,6,2,2,0,2,0.12,1,0,0,1,0,0,17,5,11,1,7,58,46.7,8,10,8,24,23,0,604,32,107,173,330,84,604,21,36.2,33,56.9,370,2822,1632,56,32,24,30,18,417,135
307,Victor Lindelöf,se SWE,DF,Manchester Utd,29,1994,14.8,Matches,2,0,0,15,2,3,1,12,10,0,0,0,75,17,24,41.5,1,6,4,66.7,0.41,0.27,0.17,0.25,10.4,0,0,0,0.8,0.8,0.13,0.2,0.2,826,927,89.1,13195,3696,398,435,91.5,355,385,92.2,48,70,68.6,1,0.3,0.4,0.7,8,62,3,0,40,854,73,8,2,5,50,0,0,0,0,0,7,19,1.29,19,0,0,9,0,0,3,0.2,3,0,0,0,0,0,15,8,7,0,5,1,38.5,8,18,9,27,40,1,1037,102,466,463,114,15,1037,1,100,0,0,620,3077,1621,17,14,0,5,3,706,17
308,Valentino Livramento,eng ENG,DF,Newcastle Utd,20,2002,14.6,Matches,1,0,0,3,28,1,26,25,13,0,0,0,85,12,8,60,1,4,2,50,0.27,0.14,0.25,0.5,12.9,0,0,0,0.4,0.4,0.09,0.6,0.6,689,802,85.9,10004,2947,421,457,92.1,223,257,86.8,27,53,50.9,0,0.8,0.8,-0.8,12,58,16,3,61,697,105,4,0,1,101,0,0,0,0,0,12,36,2.47,28,0,2,7,3,2,5,0.34,3,0,1,0,1,0,23,15,6,2,10,30,47.6,11,16,9,48,41,1,957,63,309,428,232,27,957,17,56.7,8,26.7,521,2952,1463,44,17,8,17,18,583,76
309,Giovani Lo Celso,ar ARG,MF,Tottenham,27,1996,5.6,Matches,2,0,0,12,26,1,13,5,13,0,1,0,46,1,5,16.7,2,13,6,46.2,2.31,1.07,0.15,0.33,21.7,0,0,0,0.6,0.6,0.04,1.4,1.4,449,503,89.3,6799,2073,244,260,93.8,153,165,92.7,33,45,73.3,2,1.9,1.9,0.1,18,44,14,3,68,466,32,23,2,0,2,7,5,0,0,5,8,28,4.96,22,2,1,1,1,0,3,0.53,3,0,0,0,0,0,22,10,8,4,9,14,64.3,5,4,3,27,2,0,570,13,85,292,201,19,570,8,57.1,3,21.4,361,1891,946,25,20,0,12,7,456,29
310,Tom Lockyer,wls WAL,DF,Luton Town,28,1994,13,Matches,4,0,0,15,10,0,1,23,16,0,1,1,89,31,16,66,1,7,1,14.3,0.54,0.08,0.14,1,8.5,0,0,0,1.1,1.1,0.15,-0.1,-0.1,301,422,71.3,6628,3120,81,104,77.9,158,189,83.6,57,113,50.4,1,0.6,0.3,0.4,3,37,4,0,37,401,20,17,1,5,2,0,0,0,0,1,7,10,0.77,9,0,0,13,0,1,1,0.08,1,0,0,0,0,0,25,17,6,2,15,6,68.2,7,23,10,48,68,0,586,108,316,242,32,18,586,4,66.7,2,33.3,269,1504,883,6,6,1,6,2,247,2
311,Sean Longstaff,eng ENG,MF,Newcastle Utd,25,1997,30.5,Matches,7,0,0,24,34,2,25,17,30,0,0,0,120,18,22,45,6,41,15,36.6,1.34,0.49,0.15,0.4,14.5,0,0,0,6.6,6.6,0.16,-0.6,-0.6,991,1241,79.9,15314,4980,551,636,86.6,351,430,81.6,62,99,62.6,2,2.3,3,-0.3,20,82,26,4,145,1193,46,19,8,8,5,2,0,1,1,2,30,51,1.67,43,1,1,7,3,0,7,0.23,3,1,1,1,1,0,54,17,29,8,24,23,38.1,39,43,36,71,23,0,1533,50,338,780,422,90,1533,11,47.8,11,47.8,801,3331,1394,24,24,7,34,35,1076,116
312,Max Lowe,eng ENG,"DF,MF",Sheffield Utd,26,1997,5.6,Matches,1,0,0,7,3,1,8,5,10,0,0,0,7,5,11,31.3,0,2,0,0,0.36,0,0,,10.4,0,0,0,0.6,0.6,0.29,-0.6,-0.6,84,130,64.6,1242,436,53,71,74.6,25,42,59.5,6,12,50,0,0.7,0.1,-0.7,2,6,3,0,12,113,17,0,0,0,15,2,2,0,0,0,6,8,1.43,7,0,0,4,0,0,1,0.18,1,0,0,0,0,0,21,13,5,3,8,5,53.3,7,10,6,26,15,0,203,23,78,64,63,6,203,2,40,3,60,66,271,105,5,2,1,6,0,88,11
313,Douglas Luiz,br BRA,MF,Aston Villa,25,1998,33.3,Matches,12,0,0,51,41,0,115,23,38,0,0,0,184,25,18,58.1,9,44,13,29.5,1.32,0.39,0.11,0.38,23.3,5,4,4,6.9,3.8,0.09,2.1,1.2,1800,2101,85.7,31199,7807,812,871,93.2,775,870,89.1,167,276,60.5,5,5.4,5.3,-0.4,53,137,39,8,168,1857,237,129,11,13,6,100,61,7,2,7,21,117,3.52,61,34,6,8,5,1,10,0.3,5,4,0,0,1,0,58,21,27,10,25,47,47.2,28,32,24,81,18,2,2351,81,519,1256,598,38,2347,24,51.1,16,34,1394,7522,3562,60,48,4,33,31,1638,50
314,Saša Lukić,rs SRB,MF,Fulham,26,1996,12.5,Matches,3,0,0,27,9,0,4,16,19,0,0,0,65,11,8,57.9,1,13,3,23.1,1.04,0.24,0.08,0.33,17.1,0,0,0,1.6,1.6,0.12,-0.6,-0.6,428,496,86.3,6753,1796,204,229,89.1,193,210,91.9,20,29,69,0,0.8,0.5,-0.8,11,31,5,0,43,472,21,15,4,1,0,0,0,0,0,3,7,27,2.17,19,0,1,5,0,1,0,0,0,0,0,0,0,0,33,9,17,7,18,8,46.2,21,18,13,49,19,1,625,36,167,361,109,23,625,5,62.5,3,37.5,342,1634,776,12,12,1,11,10,374,27
315,Ian Maatsen,nl NED,"FW,MF",Chelsea,21,2002,2.3,Matches,1,0,0,5,1,0,8,3,2,0,0,0,11,3,5,37.5,0,5,0,0,2.15,0,0,,17.1,0,0,0,0.8,0.8,0.16,-0.8,-0.8,97,138,70.3,1316,400,60,73,82.2,26,46,56.5,4,8,50,0,0.1,0.2,-0.1,2,6,2,1,8,126,12,0,1,0,11,1,0,1,0,0,1,5,2.15,3,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,0,4,0,4,4,4,6,10,0,179,7,49,56,75,8,179,0,0,4,100,100,555,315,9,5,2,8,7,117,15
316,Alexis Mac Allister,ar ARG,MF,Liverpool,24,1998,28.9,Matches,7,1,0,53,47,0,32,35,55,0,0,0,195,31,28,52.5,5,43,8,18.6,1.49,0.28,0.09,0.5,23.3,2,1,1,3.7,2.9,0.07,1.3,1.1,1704,1967,86.6,26565,7659,884,970,91.1,656,722,90.9,100,161,62.1,5,3.6,4.9,1.4,47,162,41,2,209,1900,61,38,14,11,2,11,2,9,0,6,32,108,3.74,92,5,3,8,5,2,12,0.42,10,1,1,0,0,0,99,35,50,14,59,34,47.2,66,65,57,134,25,1,2313,73,392,1382,560,32,2312,18,52.9,12,35.3,1346,5738,3006,44,45,4,30,35,1626,48
317,James Maddison,eng ENG,MF,Tottenham,26,1996,23.7,Matches,5,0,0,21,74,2,133,13,19,0,0,0,60,3,6,33.3,4,58,23,39.7,2.44,0.97,0.07,0.17,19.2,3,0,0,6.4,6.4,0.11,-2.4,-2.4,1210,1500,80.7,19513,6251,631,684,92.3,457,557,82,94,180,52.2,9,5.9,6.3,3.1,67,130,59,3,224,1322,167,59,14,6,10,96,45,34,0,11,30,161,6.79,110,22,10,3,10,3,19,0.8,13,1,2,1,1,1,33,5,18,10,15,81,51.7,14,15,12,46,10,1,1748,24,136,774,852,112,1748,32,39.5,34,42,1251,6395,2589,58,60,31,35,34,1430,156
318,Noni Madueke,eng ENG,FW,Chelsea,21,2002,11.7,Matches,2,0,0,8,19,3,22,4,10,2,0,0,54,7,10,41.2,5,31,12,38.7,2.65,1.03,0.13,0.33,19,0,1,1,2.5,1.7,0.05,2.5,2.3,412,486,84.8,5511,1281,268,294,91.2,115,136,84.6,13,20,65,2,2.6,2,-0.6,20,23,13,2,52,472,10,2,2,0,6,2,1,0,0,4,6,51,4.35,34,1,8,0,6,0,8,0.68,4,0,1,0,3,0,16,8,4,4,11,86,32.4,23,11,11,20,14,0,666,18,85,224,373,77,665,37,43,37,43,428,3556,2191,76,36,38,25,14,504,136
319,Gabriel Magalhães,br BRA,DF,Arsenal,25,1997,33.8,Matches,4,0,0,35,34,1,4,31,28,0,0,1,136,77,62,55.4,4,31,10,32.3,0.92,0.3,0.13,0.4,7.9,0,0,0,4.3,4.3,0.14,-0.3,-0.3,1914,2157,88.7,32123,10388,841,885,95,942,1013,93,108,199,54.3,0,0.7,0.7,-0.7,3,143,9,1,117,2030,122,53,2,4,4,0,0,0,0,5,22,23,0.68,20,1,0,33,0,1,3,0.09,3,0,0,0,0,0,48,24,22,2,17,5,77.3,5,44,11,79,100,1,2447,321,1049,1176,234,42,2447,2,40,2,40,1447,6001,3455,13,37,1,12,3,1702,8
320,Harry Maguire,eng ENG,DF,Manchester Utd,30,1993,18.4,Matches,4,0,0,21,10,6,3,25,17,1,0,0,78,69,19,78.4,2,20,3,15,1.09,0.16,0.1,0.67,11.5,0,0,0,2,2,0.1,0,0,917,1103,83.1,16999,6419,382,423,90.3,412,472,87.3,102,176,58,2,1.2,0.9,0.8,6,78,6,0,73,1018,83,36,0,13,2,0,0,0,0,2,3,24,1.31,19,0,0,24,1,3,4,0.22,2,0,0,1,1,0,24,14,10,0,12,2,54.5,10,33,9,49,83,1,1313,201,626,603,89,36,1313,0,0,2,100,702,4638,2771,20,13,2,9,2,782,2
321,Kobbie Mainoo,eng ENG,MF,Manchester Utd,18,2005,21.4,Matches,3,0,0,15,23,0,6,22,27,0,0,0,96,19,26,42.2,3,11,5,45.5,0.51,0.23,0.27,0.6,21.1,0,0,0,0.9,0.9,0.08,2.1,2.1,748,868,86.2,10519,2654,439,486,90.3,237,266,89.1,31,51,60.8,1,0.7,1.6,0.3,15,47,9,1,64,863,5,4,8,3,0,0,0,0,0,0,16,40,1.87,31,0,3,12,2,1,8,0.37,3,0,2,2,1,0,47,20,16,11,21,58,46.7,24,20,8,69,30,1,1094,62,302,568,236,30,1094,31,53.4,22,37.9,667,3152,1447,25,22,6,29,24,767,36
322,Orel Mangala,be BEL,MF,Nott'ham Forest,25,1998,17.4,Matches,6,0,0,23,21,0,2,26,13,0,0,0,74,9,3,75,1,10,1,10,0.58,0.06,0.1,1,18.9,0,0,0,0.8,0.8,0.08,0.2,0.2,570,646,88.2,9021,2312,292,321,91,225,247,91.1,37,47,78.7,0,0.2,0.3,-0.2,6,39,1,0,45,639,5,4,1,2,0,0,0,0,0,2,6,20,1.15,17,0,0,6,1,2,2,0.12,1,0,0,0,0,1,27,16,10,1,14,30,48.3,15,12,6,53,32,0,819,46,245,471,116,9,819,13,43.3,13,43.3,429,2097,961,13,11,1,17,18,529,14
323,Benson Manuel,ao ANG,"MF,FW",Burnley,26,1997,1.3,Matches,0,0,0,1,4,0,9,0,2,0,0,0,6,0,4,0,0,4,2,50,3.1,1.55,0,0,24,0,0,0,0.1,0.1,0.02,-0.1,-0.1,48,59,81.4,693,153,27,27,100,16,22,72.7,3,4,75,0,0,0.2,0,1,2,3,2,2,52,6,0,0,0,2,4,0,1,0,1,3,6,4.7,3,0,2,0,1,0,0,0,0,0,0,0,0,0,3,2,1,0,0,12,,0,1,1,3,0,0,82,0,9,25,48,3,82,4,33.3,6,50,63,515,225,5,7,0,5,4,68,14
324,Solly March,eng ENG,"FW,DF",Brighton,29,1994,6.2,Matches,1,0,0,12,8,7,21,11,14,0,0,0,36,6,4,60,3,14,6,42.9,2.27,0.97,0.21,0.5,16.6,1,0,0,2,2,0.14,1,1,203,261,77.8,3145,899,118,139,84.9,62,78,79.5,17,27,63,1,1,1,0,7,10,7,0,24,222,39,8,1,1,19,12,6,2,0,0,7,22,3.57,8,8,2,0,2,1,2,0.32,0,1,0,0,1,0,19,9,7,3,8,18,57.1,6,5,5,30,8,0,336,12,71,123,145,18,336,8,44.4,8,44.4,198,975,491,14,7,3,8,10,211,44
325,Anthony Martial,fr FRA,FW,Manchester Utd,27,1995,5,Matches,0,0,0,3,6,3,0,0,1,1,0,0,9,8,18,30.8,1,6,4,66.7,1.21,0.8,0.17,0.25,12.9,0,0,0,1.2,1.2,0.2,-0.2,-0.2,109,139,78.4,1267,263,70,80,87.5,25,33,75.8,1,2,50,0,0.2,0.2,-0.2,6,6,2,0,12,131,6,0,0,0,0,0,0,0,0,2,3,11,2.21,9,0,0,0,1,0,1,0.2,0,0,0,0,1,0,4,1,1,2,1,6,100,0,4,4,4,3,0,178,3,11,81,89,16,178,2,33.3,2,33.3,105,444,168,6,6,1,14,10,148,36
326,Gabriel Martinelli,br BRA,FW,Arsenal,22,2001,22.4,Matches,1,0,0,23,24,9,109,5,24,0,0,0,95,15,26,36.6,6,58,20,34.5,2.59,0.89,0.1,0.3,15.6,0,0,0,6.8,6.8,0.12,-0.8,-0.8,724,929,77.9,11003,2008,424,490,86.5,237,292,81.2,47,85,55.3,4,6.1,5.2,-2.1,46,22,33,7,65,878,49,3,3,3,11,35,30,0,0,2,29,92,4.1,63,6,12,1,1,2,11,0.49,7,1,1,2,0,0,30,9,12,9,13,114,40.6,19,23,22,35,9,1,1241,12,96,315,844,196,1241,40,35.1,61,53.5,856,5863,2981,127,49,82,54,41,956,345
327,Emiliano Martínez,ar ARG,GK,Aston Villa,30,1992,33.5,Matches,4,0,0,1,7,0,0,0,0,0,0,2,48,5,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1190,1436,82.9,28047,16368,248,250,99.2,715,722,99,223,452,49.3,0,0,0,0,2,21,0,0,2,1170,259,100,0,0,0,0,0,0,0,7,1,3,0.09,3,0,0,0,0,0,1,0.03,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,12,3,1509,1139,1484,25,0,0,1509,0,,0,,933,4389,2772,0,0,0,1,0,800,0
