player_rank,player_name,nationality,position,club,age,birth_year,minutes_played_90s,Matches,yellow_cards,red_cards,second_yellow_cards,fouls_committed,fouls_drawn,offsides,crosses,interceptions_misc,tackles_won_misc,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerial_duels_won,aerial_duels_lost,aerial_duel_win_pct,goals,shots_total,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,average_shot_distance,free_kick_shots,penalty_goals,penalty_attempts,expected_goals,non_penalty_expected_goals,non_penalty_xg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,passes_completed_total,passes_attempted_total,pass_completion_pct_total,total_passing_distance,progressive_passing_distance,passes_completed_short,passes_attempted_short,pass_completion_pct_short,passes_completed_medium,passes_attempted_medium,pass_completion_pct_medium,passes_completed_long,passes_attempted_long,pass_completion_pct_long,assists,expected_assists_goals,expected_assists,assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,live_ball_passes,dead_ball_passes,free_kick_passes,through_balls,switches_of_play,throw_ins,corner_kicks,corners_in_swinging,corners_out_swinging,straight_corners,offsides_passes,blocked_passes,shot_creating_actions,shot_creating_actions_per_90,sca_live_passes,sca_dead_passes,sca_take_ons,sca_shots,sca_fouls_drawn,sca_defensive_actions,goal_creating_actions,goal_creating_actions_per_90,gca_live_passes,gca_dead_passes,gca_take_ons,gca_shots,gca_fouls_drawn,gca_defensive_actions,tackles_total,tackles_defensive_third,tackles_middle_third,tackles_attacking_third,tackles_attempted,tackles_attempted_total,tackle_success_pct,challenges_lost,blocks_defensive,passes_blocked,tackles_plus_interceptions,clearances,errors_leading_to_shot,touches,touches_defensive_penalty_area,touches_defensive_third,touches_middle_third,touches_attacking_third,touches_attacking_penalty_area,live_ball_touches,successful_take_ons,take_on_success_pct,times_tackled_while_dribbling,tackled_while_dribbling_pct,carries,total_carry_distance,progressive_carry_distance,progressive_carries,carries_into_final_third,carries_into_penalty_area,miscontrols,times_dispossessed,ball_receipts,progressive_receives
329,Lorenzo Lucca,it ITA,FW,Udinese,22,2000,28.8,Matches,6,0,0,52,54,21,8,3,11,0,0,0,71,95,93,50.5,8,61,25,41,2.12,0.87,0.13,0.32,12.9,1,0,0,7.8,7.8,0.13,0.2,0.2,271,454,59.7,3830,448,139,220,63.2,93,149,62.4,15,21,71.4,4,1.6,0.6,2.4,20,14,5,0,18,432,18,0,0,3,2,0,0,0,0,4,15,46,1.6,29,0,1,3,6,1,4,0.14,3,0,0,1,0,0,19,4,11,4,5,33,25,15,18,15,22,36,1,772,41,91,377,313,93,772,12,36.4,20,60.6,436,1829,459,10,16,5,85,48,598,118
330,Jhon Lucumí,co COL,DF,Bologna,25,1998,24.6,Matches,1,0,0,10,18,1,1,16,29,0,0,0,136,29,28,50.9,0,11,2,18.2,0.45,0.08,0,0,16.1,0,0,0,0.8,0.8,0.08,-0.8,-0.8,1734,1857,93.4,31124,9471,711,748,95.1,845,865,97.7,152,196,77.6,0,0.3,0.4,-0.3,4,105,5,0,93,1771,84,57,0,13,16,0,0,0,0,2,8,20,0.81,17,0,1,17,0,0,1,0.04,0,0,0,1,0,0,48,31,17,0,27,10,75,9,32,15,64,68,2,2062,213,913,1082,81,10,2062,8,80,2,20,1339,7663,4522,28,21,0,15,6,1552,4
331,José Luis Palomino,ar ARG,DF,Atalanta,33,1990,0.3,Matches,0,0,0,0,0,0,0,1,1,0,0,0,3,3,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,25,32,78.1,513,194,8,10,80,12,14,85.7,4,7,57.1,0,0,0,0,0,2,0,0,2,31,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,0,100,0,2,1,3,6,0,43,6,29,14,0,0,43,0,,0,,21,88,51,0,0,0,0,0,22,0
332,Romelu Lukaku,be BEL,FW,Roma,30,1993,29.3,Matches,5,1,0,24,17,25,13,0,5,0,0,0,52,51,55,48.1,13,64,27,42.2,2.18,0.92,0.2,0.48,14.1,0,0,1,9.8,9,0.14,3.2,4,438,621,70.5,5515,781,271,351,77.2,114,155,73.5,11,25,44,3,2.4,1.5,0.6,29,23,13,3,37,574,40,0,0,1,0,0,0,0,0,7,26,67,2.28,56,0,3,1,1,1,9,0.31,8,0,1,0,0,0,6,1,2,3,2,24,50,2,7,6,6,19,1,843,22,59,346,448,141,842,11,45.8,13,54.2,500,2060,1019,37,24,22,52,32,667,234
333,Karlo Lulić,hr CRO,MF,Frosinone,27,1996,0.2,Matches,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,8,12,66.7,106,28,5,6,83.3,3,6,50,0,0,,0,0,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,1,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,1,1,0,0,14,0,2,10,2,0,14,0,,0,,10,49,15,1,1,0,0,0,9,0
334,Sebastiano Luperto,it ITA,DF,Empoli,26,1996,37.8,Matches,4,0,0,26,18,1,12,32,26,0,0,0,142,77,58,57,1,19,3,15.8,0.5,0.08,0.05,0.33,15.1,0,0,0,1.7,1.7,0.09,-0.7,-0.7,1455,1785,81.5,28218,10204,480,537,89.4,821,916,89.6,142,295,48.1,1,1,0.9,0,11,89,4,1,100,1657,122,71,2,8,33,0,0,0,0,6,10,29,0.77,21,2,0,35,1,1,1,0.03,1,0,0,0,0,0,37,25,10,2,15,9,62.5,9,46,11,69,157,1,2130,297,1165,876,103,29,2130,7,77.8,2,22.2,1172,5285,2754,13,12,0,12,1,1312,13
335,Mateus Lusuardi,br BRA,DF,Frosinone,19,2004,2.4,Matches,1,0,0,2,0,0,1,4,1,0,1,0,7,3,1,75,0,1,0,0,0.41,0,0,,9.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,134,154,87,2107,820,71,74,95.9,58,65,89.2,4,12,33.3,0,0,0,0,0,11,0,0,12,134,19,4,0,0,15,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,1,33.3,2,4,2,6,8,0,176,13,57,99,20,1,176,1,100,0,0,93,505,257,2,3,0,1,1,115,0
336,Zito Luvumbo,ao ANG,"FW,MF",Cagliari,21,2002,21.6,Matches,5,0,0,31,67,14,82,1,6,1,0,0,71,4,27,12.9,4,51,16,31.4,2.36,0.74,0.08,0.25,17.3,0,0,0,4,4,0.08,0,0,246,388,63.4,3858,869,122,151,80.8,98,147,66.7,14,41,34.1,5,3.1,2.7,1.9,26,11,21,19,21,354,29,3,2,2,10,8,0,3,0,5,23,65,3.01,39,1,10,0,11,0,7,0.32,6,0,0,0,1,0,9,5,2,2,4,86,26.7,11,19,19,10,2,0,646,2,50,186,427,123,646,30,34.9,40,46.5,463,3510,1983,85,43,45,69,47,499,181
337,Charalampos Lykogiannis,gr GRE,DF,Bologna,29,1993,10,Matches,2,0,0,12,0,2,59,5,6,0,0,0,31,16,13,55.2,2,15,4,26.7,1.49,0.4,0.13,0.5,21.9,4,0,0,1.3,1.3,0.08,0.7,0.7,451,594,75.9,7235,2374,240,272,88.2,182,225,80.9,25,71,35.2,1,1.6,0.9,-0.6,9,29,10,9,35,496,96,9,0,8,84,3,2,1,0,2,16,19,1.89,13,4,1,5,0,0,3,0.3,2,0,1,0,0,0,10,5,4,1,5,7,50,5,15,10,15,30,0,682,28,194,311,180,10,682,2,28.6,5,71.4,354,1964,1020,36,20,3,5,5,455,41
338,Giulio Maggiore,it ITA,MF,Salernitana,25,1998,20,Matches,9,1,1,39,37,1,3,24,29,0,1,0,134,24,46,34.3,4,23,10,43.5,1.15,0.5,0.17,0.4,14.2,0,0,0,2.3,2.3,0.1,1.7,1.7,619,797,77.7,10161,3055,298,353,84.4,250,298,83.9,50,86,58.1,2,1.1,0.8,0.9,11,58,4,1,64,777,13,12,1,4,0,0,0,0,0,7,23,32,1.6,22,0,1,5,2,1,3,0.15,3,0,0,0,0,0,49,26,22,1,20,16,47.6,22,27,22,73,38,0,1013,63,293,592,139,31,1013,6,37.5,7,43.8,470,2152,825,8,3,2,19,8,585,25
339,Giangiacomo Magnani,it ITA,DF,Hellas Verona,27,1995,27.2,Matches,6,0,0,27,30,0,12,45,18,1,0,0,147,45,37,54.9,0,11,2,18.2,0.41,0.07,0,0,13.4,0,0,0,0.5,0.5,0.05,-0.5,-0.5,785,994,79,17901,6086,187,223,83.9,454,513,88.5,138,233,59.2,0,0.2,0.5,-0.2,6,76,2,1,79,939,49,48,0,21,1,0,0,0,0,6,6,22,0.81,19,0,1,28,1,1,6,0.22,5,0,0,0,0,1,33,23,10,0,15,13,60,10,50,22,78,118,0,1285,172,640,602,48,13,1285,8,61.5,2,15.4,660,3337,1725,15,13,3,16,3,673,10
340,Mike Maignan,fr FRA,GK,Milan,28,1995,29,Matches,1,1,0,1,5,0,0,1,0,0,0,0,38,7,1,87.5,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1033,1228,84.1,25589,17105,217,218,99.5,562,567,99.1,249,425,58.6,1,0.3,0.1,0.7,3,18,1,0,0,1027,190,43,0,2,0,0,0,0,0,11,2,8,0.28,7,1,0,0,0,0,1,0.03,1,0,0,0,0,0,1,1,0,0,1,1,100,0,1,1,2,4,3,1285,960,1281,5,0,0,1285,1,100,0,0,873,4782,3225,0,0,0,1,0,732,0
341,Antoine Makoumbou,cg CGO,MF,Cagliari,25,1998,30,Matches,5,2,1,28,28,1,11,16,24,0,0,0,159,11,20,35.5,1,8,2,25,0.27,0.07,0.13,0.5,21.4,0,0,0,0.7,0.7,0.09,0.3,0.3,1065,1210,88,18657,4715,513,557,92.1,417,449,92.9,116,157,73.9,0,0.9,0.9,-0.9,14,111,15,3,137,1171,33,23,4,19,8,0,0,0,0,6,11,51,1.7,42,2,4,4,1,1,2,0.07,1,0,0,0,0,1,41,21,15,5,15,36,50,15,23,19,57,27,2,1423,62,338,847,254,11,1423,21,58.3,9,25,869,4766,2042,37,26,1,30,30,993,52
342,Daniel Maldini,it ITA,"MF,FW",Monza,21,2001,3.7,Matches,0,0,0,3,5,2,9,2,2,0,0,0,11,1,5,16.7,4,12,5,41.7,3.24,1.35,0.33,0.8,20,1,0,0,1.3,1.3,0.11,2.7,2.7,89,114,78.1,1463,391,50,57,87.7,25,31,80.6,12,20,60,1,1.2,0.6,-0.2,11,7,6,1,10,103,11,2,1,0,0,8,3,2,0,0,1,19,5.14,13,2,4,0,0,0,2,0.54,2,0,0,0,0,0,3,0,2,1,3,19,50,3,2,2,5,1,0,160,2,21,74,71,13,160,9,47.4,7,36.8,101,770,419,15,7,7,12,5,123,22
343,Daniel Maldini,it ITA,"FW,MF",Empoli,21,2001,2.9,Matches,1,0,0,8,5,0,5,2,2,0,0,0,6,7,5,58.3,0,9,2,22.2,3.08,0.68,0,0,26.4,2,0,0,0.3,0.3,0.03,-0.3,-0.3,61,80,76.3,965,212,30,33,90.9,22,27,81.5,5,8,62.5,0,0,0.2,0,1,5,3,0,10,68,10,3,0,1,1,1,1,0,0,2,3,7,2.4,3,1,2,0,1,0,0,0,0,0,0,0,0,0,4,0,2,2,2,17,100,0,5,5,6,2,0,135,1,10,66,63,8,135,7,41.2,10,58.8,68,456,197,7,7,2,11,5,87,10
344,Youssef Maleh,ma MAR,MF,Empoli,24,1998,28.9,Matches,11,0,0,56,37,0,47,25,48,0,2,0,172,17,34,33.3,0,18,2,11.1,0.62,0.07,0,0,20.1,2,0,0,1.6,1.6,0.09,-1.6,-1.6,790,1028,76.8,12512,4095,418,470,88.9,273,332,82.2,62,145,42.8,1,2.4,2,-1.4,34,77,30,9,117,975,44,18,4,5,7,9,4,4,0,9,27,62,2.14,51,5,2,7,0,1,2,0.07,2,0,0,0,0,0,74,30,36,8,23,16,44.2,29,62,55,99,29,0,1328,52,317,681,344,28,1328,8,50,7,43.8,605,2646,1233,17,25,4,40,18,754,65
345,Ruslan Malinovskyi,ua UKR,MF,Genoa,30,1993,17.2,Matches,7,0,0,31,17,0,19,5,20,0,0,0,88,22,19,53.7,4,39,13,33.3,2.27,0.76,0.1,0.31,29.6,10,0,0,1.1,1.1,0.03,2.9,2.9,573,719,79.7,10195,3368,247,283,87.3,245,273,89.7,61,113,54,1,0.6,0.7,0.4,11,67,11,1,83,688,26,15,5,9,5,5,4,0,1,5,13,34,1.98,23,3,1,8,3,0,2,0.12,2,0,0,0,0,0,35,18,11,6,17,27,41.5,24,22,14,40,16,0,891,27,191,503,211,4,891,10,37,13,48.1,532,3228,1398,24,28,0,22,22,605,31
346,Gianluca Mancini,it ITA,DF,Roma,27,1996,31.9,Matches,9,0,0,49,31,0,24,36,20,0,0,0,106,42,33,56,4,19,7,36.8,0.6,0.22,0.21,0.57,12.2,0,0,0,1.9,1.9,0.1,2.1,2.1,1744,2011,86.7,31178,10905,723,759,95.3,872,961,90.7,135,261,51.7,1,1.1,1.1,-0.1,10,141,19,4,139,1909,98,72,2,7,5,0,0,0,0,4,6,28,0.88,23,0,1,26,1,1,1,0.03,1,0,0,0,0,0,34,21,11,2,11,5,40.7,16,38,12,70,77,1,2248,249,997,1095,167,28,2248,4,80,1,20,1397,6722,4373,38,43,0,4,10,1677,13
347,Marco Mancosu,it ITA,"MF,FW",Cagliari,34,1988,1.7,Matches,0,0,0,3,1,2,4,0,0,0,0,0,8,0,4,0,0,6,0,0,3.46,0,0,,29.7,1,0,1,1.2,0.5,0.08,-1.2,-0.5,39,62,62.9,615,177,21,25,84,11,20,55,5,12,41.7,0,0.2,0.4,-0.2,2,4,4,1,8,54,7,2,1,0,0,1,0,1,0,1,2,7,4.04,4,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,2,1,1,6,50,1,0,0,3,0,0,84,0,9,44,31,4,83,3,50,3,50,51,221,99,4,2,0,3,3,58,11
348,Christos Mandas,gr GRE,GK,Lazio,21,2001,8,Matches,0,0,0,0,1,0,0,1,0,0,0,0,10,2,0,100,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,181,269,67.3,5187,3842,33,33,100,82,85,96.5,66,151,43.7,0,0,0,0,0,3,0,0,0,220,49,20,0,0,0,0,0,0,0,0,0,1,0.12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,3,1,286,237,282,4,0,0,286,2,100,0,0,174,939,498,0,0,0,0,0,163,0
349,Rolando Mandragora,it ITA,MF,Fiorentina,26,1997,17.6,Matches,5,0,0,26,24,0,34,9,11,0,0,0,60,31,39,44.3,3,30,11,36.7,1.7,0.62,0.1,0.27,20.6,1,0,0,3.5,3.5,0.12,-0.5,-0.5,606,761,79.6,10908,3071,265,306,86.6,256,292,87.7,69,115,60,3,1.6,1.7,1.4,13,83,20,3,93,701,60,32,0,8,5,19,4,7,0,0,16,35,1.98,23,6,3,3,0,0,8,0.45,5,1,1,1,0,0,26,8,13,5,10,11,45.5,12,14,11,35,18,1,897,27,155,521,224,25,897,6,54.5,4,36.4,489,1723,827,7,6,0,10,8,587,32
350,Kostas Manolas,gr GRE,DF,Salernitana,32,1991,5.4,Matches,0,0,0,5,3,0,1,2,5,0,0,0,19,20,8,71.4,0,2,0,0,0.37,0,0,,9.9,0,0,0,0.1,0.1,0.07,-0.1,-0.1,276,303,91.1,5479,1918,73,78,93.6,176,182,96.7,22,35,62.9,0,0.1,0,-0.1,1,7,3,1,10,295,8,8,1,2,0,0,0,0,0,0,0,4,0.74,2,0,0,7,0,1,0,0,0,0,0,0,0,0,9,6,3,0,6,1,75,2,10,3,11,20,0,354,46,195,154,6,4,354,1,100,0,0,212,1028,470,0,2,0,1,1,246,2
351,Riccardo Marchizza,it ITA,DF,Frosinone,25,1998,12.8,Matches,1,0,0,6,3,0,22,7,6,0,0,0,43,9,12,42.9,0,8,3,37.5,0.63,0.24,0,0,24.4,0,0,0,0.4,0.4,0.05,-0.4,-0.4,423,558,75.8,7144,3382,187,216,86.6,197,238,82.8,31,72,43.1,4,0.8,0.8,3.2,11,28,7,5,36,444,112,10,0,2,102,0,0,0,0,2,16,14,1.1,11,1,0,2,1,1,4,0.31,3,0,0,0,0,1,7,4,3,0,3,8,23.1,10,10,8,14,33,0,644,38,229,262,154,16,644,3,37.5,5,62.5,306,1138,561,6,3,1,9,1,372,39
352,Gian Marco Ferrari,it ITA,DF,Sassuolo,31,1992,25.2,Matches,4,0,0,26,21,0,14,25,10,0,3,0,95,39,38,50.6,1,16,6,37.5,0.63,0.24,0.06,0.17,12.2,0,0,0,1.6,1.6,0.1,-0.6,-0.6,1073,1300,82.5,22039,9027,300,334,89.8,610,683,89.3,143,249,57.4,0,0.3,0.7,-0.3,9,131,13,3,148,1193,104,69,0,10,7,0,0,0,0,3,6,35,1.39,32,1,0,17,0,1,1,0.04,1,0,0,0,0,0,22,11,11,0,12,5,66.7,6,28,11,47,76,0,1499,164,649,766,88,27,1499,3,60,1,20,881,4954,3171,32,16,0,14,1,976,7
353,Pablo Marí,es ESP,DF,Monza,29,1993,29.1,Matches,7,0,0,37,9,0,4,37,25,0,1,0,98,41,20,67.2,0,8,1,12.5,0.28,0.03,0,0,13.9,0,0,0,0.4,0.4,0.05,-0.4,-0.4,1581,1737,91,33221,11252,421,451,93.3,919,957,96,231,310,74.5,0,0.3,0.6,-0.3,4,92,3,1,62,1670,66,31,0,5,12,0,0,0,0,1,6,22,0.76,18,1,0,25,1,1,1,0.03,1,0,0,0,0,0,41,34,7,0,22,8,64.7,12,40,15,78,115,1,2007,307,1087,880,44,17,2007,5,62.5,2,25,1224,5474,2795,2,8,0,8,3,1420,1
354,Mirko Marić,hr CRO,FW,Monza,28,1995,3.2,Matches,0,1,0,4,5,3,1,2,0,0,0,0,11,11,17,39.3,1,7,2,28.6,2.2,0.63,0.14,0.5,10.4,0,0,0,0.9,0.9,0.12,0.1,0.1,66,91,72.5,793,84,45,53,84.9,15,21,71.4,1,2,50,0,0.5,0.2,-0.5,5,0,1,0,4,87,4,0,0,0,0,0,0,0,0,0,4,7,2.2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,1,0,4,0,2,4,4,6,3,0,135,4,9,59,69,20,135,1,25,3,75,71,232,91,2,3,1,10,5,106,30
355,Răzvan Marin,ro ROU,MF,Empoli,27,1996,20.2,Matches,3,0,0,28,18,1,98,6,22,0,0,0,91,12,12,50,0,35,9,25.7,1.73,0.45,0,0,29.7,10,0,0,1.1,1.1,0.03,-1.1,-1.1,671,907,74,12562,4126,289,338,85.5,265,315,84.1,99,212,46.7,3,3,2.9,0,33,62,13,6,72,747,154,90,8,2,3,57,20,33,0,6,11,68,3.37,39,22,1,4,1,1,6,0.3,4,2,0,0,0,0,40,13,23,4,19,30,65.5,10,16,12,46,30,2,1101,36,230,591,289,15,1101,15,50,14,46.7,544,2691,1243,21,17,5,24,19,654,24
356,Agustín Martegani,ar ARG,MF,Salernitana,23,2000,8.1,Matches,1,0,0,10,14,0,1,4,7,0,0,0,51,6,5,54.5,1,15,4,26.7,1.85,0.49,0.07,0.25,24.3,0,0,0,0.6,0.6,0.04,0.4,0.4,248,297,83.5,3504,949,148,160,92.5,73,87,83.9,13,20,65,0,0.5,0.4,-0.5,6,29,4,0,28,280,12,8,1,1,2,2,0,0,0,5,4,19,2.34,16,1,0,1,1,1,2,0.25,2,0,0,0,0,0,13,7,3,3,6,21,33.3,12,4,3,17,7,1,371,14,65,201,113,9,371,12,57.1,5,23.8,215,1328,678,14,15,3,10,9,239,22
357,Aarón Martín,es ESP,DF,Genoa,26,1997,15.3,Matches,4,1,1,23,17,2,106,9,10,0,0,0,48,8,11,42.1,0,5,0,0,0.33,0,0,,24.8,2,0,0,0.2,0.2,0.03,-0.2,-0.2,431,619,69.6,7748,2727,195,216,90.3,169,227,74.4,54,128,42.2,1,1.7,1.7,-0.7,26,26,16,11,35,495,119,16,0,2,71,32,7,21,0,5,22,33,2.16,20,12,1,4,0,0,2,0.13,2,0,0,0,0,0,21,7,10,4,9,12,40.9,13,12,8,30,15,0,703,26,166,288,255,10,703,6,50,6,50,367,1839,972,28,21,3,12,4,432,72
358,Tommaso Martinelli,it ITA,GK,Fiorentina,17,2006,1,Matches,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,37,49,75.5,1001,682,5,5,100,18,18,100,14,26,53.8,0,0,0,0,0,0,0,0,0,38,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,50,43,50,0,0,0,50,0,,0,,17,103,50,0,0,0,0,0,29,0
359,Josep Martinez,es ESP,GK,Genoa,25,1998,36,Matches,4,1,1,2,11,0,0,1,0,0,1,0,61,13,1,92.9,0,0,0,,0,0,,,,0,0,0,0,0,,0,0,1017,1430,71.1,30756,22375,123,125,98.4,498,513,97.1,392,777,50.5,0,0,0.1,0,1,37,0,0,2,1129,295,124,0,5,0,0,0,0,0,6,2,3,0.08,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,0,1,21,3,1502,1121,1482,20,1,0,1502,3,100,0,0,974,6451,4095,0,0,0,0,0,800,0
360,Lautaro Martínez,ar ARG,FW,Inter,25,1997,29.5,Matches,5,0,0,46,59,12,15,20,16,2,1,0,90,38,27,58.5,24,105,44,41.9,3.56,1.49,0.21,0.5,14.2,0,2,3,17.6,15.3,0.15,6.4,6.7,604,782,77.2,8821,2104,328,393,83.5,194,232,83.6,41,59,69.5,3,3.6,2,-0.6,36,45,21,2,80,734,42,4,12,3,1,0,0,0,0,6,28,102,3.46,71,0,4,1,7,4,16,0.54,7,0,1,3,2,3,22,4,13,5,4,68,21.1,15,30,29,42,10,0,1176,12,88,532,564,178,1173,19,27.9,39,57.4,735,3228,1486,54,29,28,68,45,878,172
361,Lucas Martínez Quarta,ar ARG,DF,Fiorentina,27,1996,25.5,Matches,9,0,0,41,13,1,5,30,47,0,0,0,141,49,55,47.1,5,24,7,29.2,0.94,0.27,0.21,0.71,10.2,0,0,0,2.7,2.7,0.11,2.3,2.3,1362,1668,81.7,27951,11563,461,490,94.1,695,779,89.2,194,349,55.6,1,1.8,1.1,-0.8,15,160,18,2,177,1609,50,47,2,28,3,0,0,0,0,9,14,39,1.53,31,3,0,14,1,0,5,0.2,4,0,0,1,0,0,75,43,28,4,36,28,66.7,18,38,24,105,69,4,1966,115,782,1064,132,41,1966,13,46.4,13,46.4,1184,6590,3542,23,20,3,21,7,1294,16
362,Adam Marušić,me MNE,DF,Lazio,30,1992,34.4,Matches,3,1,0,24,10,4,44,29,31,0,1,0,154,32,33,49.2,1,8,3,37.5,0.23,0.09,0.13,0.33,19.9,0,0,0,0.4,0.4,0.05,0.6,0.6,1560,1880,83,24140,9157,843,935,90.2,582,704,82.7,89,159,56,0,0.8,1.1,-0.8,10,110,24,11,118,1575,304,20,0,4,284,0,0,0,0,1,27,34,0.99,29,1,2,7,1,0,2,0.06,2,0,0,0,0,0,45,24,19,2,27,32,55.1,22,27,20,74,63,2,2103,102,695,1028,391,22,2103,14,43.8,14,43.8,979,4378,2368,35,31,3,24,5,1334,108
363,Adam Masina,ma MAR,DF,Udinese,29,1994,0.7,Matches,2,0,0,3,0,0,0,2,0,0,0,0,5,4,1,80,0,1,1,100,1.41,1.41,0,0,21.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,22,30,73.3,345,153,12,15,80,8,9,88.9,2,4,50,0,0,0,0,0,0,0,0,1,27,3,0,0,0,3,0,0,0,0,0,1,2,2.86,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4,2,2,0,2,0,50,2,2,1,6,5,0,48,7,27,14,7,0,48,0,,0,,20,55,8,0,0,0,2,1,20,3
364,Adam Masina,ma MAR,DF,Torino,29,1994,11.4,Matches,0,0,0,18,5,0,4,11,12,0,1,0,49,22,14,61.1,0,5,1,20,0.44,0.09,0,0,13.4,0,0,0,0.2,0.2,0.05,-0.2,-0.2,557,652,85.4,9669,4033,236,259,91.1,275,317,86.8,37,61,60.7,0,0.2,0.4,-0.2,3,35,4,0,42,620,31,8,0,1,17,0,0,0,0,1,2,10,0.88,8,0,0,6,0,2,0,0,0,0,0,0,0,0,17,8,8,1,5,1,25,15,12,6,28,30,0,741,94,395,309,42,8,741,1,100,0,0,432,1798,830,3,4,0,4,6,504,6
365,Alan Matturro,uy URU,DF,Genoa,18,2004,1.2,Matches,0,0,0,0,0,0,0,2,1,0,0,1,6,3,2,60,0,1,0,0,0.85,0,0,,7.5,0,0,0,0.1,0.1,0.07,-0.1,-0.1,16,25,64,260,134,7,8,87.5,7,8,87.5,1,6,16.7,0,0,0,0,0,3,0,0,4,24,1,0,0,0,1,0,0,0,0,0,1,2,1.7,2,0,0,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,100,0,6,3,3,4,0,42,10,18,17,7,2,42,1,100,0,0,13,41,7,0,0,0,3,0,15,1
366,Luca Mazzitelli,it ITA,MF,Frosinone,27,1995,24.6,Matches,6,1,1,45,37,1,42,19,23,0,0,0,128,41,38,51.9,5,49,18,36.7,2,0.73,0.1,0.28,23,3,0,0,2.3,2.3,0.05,2.7,2.7,974,1309,74.4,16656,5947,446,517,86.3,380,482,78.8,104,222,46.8,0,1.1,0.9,-1.1,13,131,14,2,167,1234,67,38,5,10,5,12,7,3,0,8,21,47,1.91,30,8,6,7,2,0,3,0.12,1,0,0,1,1,0,45,15,24,6,26,18,53.1,23,23,16,64,62,0,1581,76,341,958,294,34,1581,11,61.1,6,33.3,773,3395,1244,18,16,1,22,22,1082,53
367,Pasquale Mazzocchi,it ITA,DF,Salernitana,28,1995,14.1,Matches,4,0,0,23,9,3,42,5,19,0,0,0,72,6,26,18.8,0,8,1,12.5,0.57,0.07,0,0,28.6,1,0,0,0.3,0.3,0.04,-0.3,-0.3,460,635,72.4,6631,3051,276,317,87.1,149,210,71,20,68,29.4,1,1.3,1,-0.3,14,30,16,10,36,502,131,11,1,4,119,1,0,1,0,2,17,30,2.12,26,1,0,6,1,0,2,0.14,2,0,0,0,0,0,25,14,10,1,16,40,55.2,13,14,8,30,31,0,780,47,253,327,210,12,780,17,42.5,19,47.5,384,2438,1358,36,29,5,31,13,440,62
368,Pasquale Mazzocchi,it ITA,DF,Napoli,28,1995,4.8,Matches,0,1,0,9,7,0,14,1,2,0,0,0,21,12,7,63.2,0,5,1,20,1.05,0.21,0,0,24.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,225,276,81.5,3611,1120,136,148,91.9,74,100,74,15,24,62.5,1,0.2,0.3,0.8,3,18,6,3,24,237,39,4,2,3,35,0,0,0,0,0,2,7,1.48,6,0,0,1,0,0,1,0.21,1,0,0,0,0,0,5,1,2,2,2,18,66.7,1,5,4,6,13,0,328,12,92,155,82,6,328,6,33.3,9,50,189,1222,519,13,13,2,5,3,212,22
369,Jordi Mboula,es ESP,"FW,MF",Hellas Verona,24,1999,3.4,Matches,0,0,0,5,4,2,8,1,4,0,0,0,6,4,14,22.2,0,4,1,25,1.17,0.29,0,0,15.9,0,0,0,0.2,0.2,0.05,-0.2,-0.2,46,69,66.7,671,104,23,29,79.3,14,16,87.5,4,8,50,1,0.4,0.1,0.6,3,1,0,0,4,68,1,1,0,1,0,0,0,0,0,0,9,5,1.47,4,0,1,1,0,0,2,0.59,1,0,1,0,0,0,4,1,2,1,4,5,57.1,3,4,3,5,0,0,98,2,10,39,49,11,98,2,40,2,40,66,581,225,10,2,5,8,7,72,22
